episode_return,episode_length,total_steps
0,0,0
5,5,5
9,1,6
-20,20,26
-2,9,35
-3,13,48
-22,20,68
2,8,76
2,8,84
-20,20,104
-26,20,124
-26,20,144
-24,20,164
7,3,167
-26,20,187
5,5,192
-7,17,209
8,2,211
-6,15,226
-22,20,246
-26,20,266
-27,20,286
9,1,287
-3,9,296
-20,20,316
-19,20,336
-22,20,356
9,1,357
-8,18,375
4,6,381
5,5,386
-30,20,406
-27,20,426
-10,18,444
4,6,450
9,1,451
8,2,453
-9,13,466
-3,13,479
-24,20,499
7,3,502
7,3,505
-33,20,525
8,2,527
7,3,530
8,2,532
9,1,533
-36,20,553
-3,8,561
-38,20,581
-22,20,601
9,1,602
9,1,603
6,4,607
-7,10,617
9,1,618
-8,18,636
-27,20,656
-30,20,676
6,4,680
8,2,682
3,7,689
8,2,691
6,4,695
5,5,700
2,8,708
3,6,714
-16,17,731
9,1,732
9,1,733
-9,12,745
0,8,753
4,5,758
8,2,760
9,1,761
-4,10,771
8,2,773
4,5,778
8,2,780
8,2,782
-15,18,800
9,1,801
2,7,808
7,3,811
-3,11,822
3,7,829
6,4,833
3,7,840
-2,12,852
4,5,857
3,6,863
-4,11,874
8,2,876
-24,20,896
-6,14,910
4,5,915
9,1,916
-2,10,926
6,4,930
-10,17,947
-4,13,960
-1,9,969
7,3,972
-23,20,992
9,1,993
-24,20,1013
-25,20,1033
-25,20,1053
-6,14,1067
5,4,1071
3,6,1077
-5,14,1091
5,4,1095
5,5,1100
-5,13,1113
9,1,1114
4,5,1119
-1,9,1128
5,4,1132
-26,20,1152
3,5,1157
-26,20,1177
7,3,1180
4,6,1186
3,6,1192
8,2,1194
-23,20,1214
7,3,1217
1,7,1224
9,1,1225
9,1,1226
8,2,1228
1,7,1235
-7,16,1251
3,6,1257
-26,20,1277
1,9,1286
-25,20,1306
9,1,1307
-5,13,1320
-27,20,1340
9,1,1341
-23,20,1361
-24,20,1381
5,5,1386
7,3,1389
9,1,1390
-26,20,1410
-2,9,1419
4,6,1425
-11,17,1442
5,5,1447
3,7,1454
7,3,1457
9,1,1458
8,2,1460
7,3,1463
5,5,1468
1,8,1476
9,1,1477
7,3,1480
-11,17,1497
7,3,1500
-7,17,1517
9,1,1518
9,1,1519
7,3,1522
9,1,1523
9,1,1524
9,1,1525
9,1,1526
9,1,1527
1,7,1534
7,3,1537
-3,12,1549
9,1,1550
5,5,1555
7,3,1558
9,1,1559
4,6,1565
-7,16,1581
6,3,1584
9,1,1585
-5,15,1600
9,1,1601
8,2,1603
7,3,1606
9,1,1607
9,1,1608
9,1,1609
4,5,1614
7,3,1617
7,3,1620
1,8,1628
5,4,1632
3,6,1638
5,5,1643
7,3,1646
-23,20,1666
1,8,1674
1,8,1682
-23,20,1702
-27,20,1722
9,1,1723
9,1,1724
9,1,1725
-2,10,1735
9,1,1736
-25,20,1756
-6,15,1771
7,3,1774
1,7,1781
9,1,1782
5,4,1786
6,3,1789
-3,12,1801
3,7,1808
4,5,1813
1,7,1820
-1,11,1831
9,1,1832
5,4,1836
-26,20,1856
6,4,1860
7,3,1863
6,4,1867
5,5,1872
-3,10,1882
9,1,1883
5,4,1887
5,4,1891
-7,14,1905
4,5,1910
-2,11,1921
-8,16,1937
0,8,1945
3,6,1951
4,5,1956
3,7,1963
9,1,1964
-3,11,1975
6,4,1979
9,1,1980
9,1,1981
9,1,1982
3,6,1988
7,3,1991
5,4,1995
9,1,1996
3,5,2001
9,1,2002
2,7,2009
3,6,2015
7,3,2018
7,3,2021
9,1,2022
7,3,2025
5,4,2029
9,1,2030
4,5,2035
-2,9,2044
7,3,2047
-26,20,2067
2,7,2074
-9,16,2090
7,3,2093
9,1,2094
-3,10,2104
-9,13,2117
-25,20,2137
6,3,2140
-2,9,2149
5,5,2154
9,1,2155
9,1,2156
8,2,2158
1,8,2166
-21,20,2186
-6,13,2199
3,7,2206
6,3,2209
6,4,2213
-8,16,2229
-29,20,2249
-7,13,2262
5,5,2267
3,6,2273
4,6,2279
-4,12,2291
-7,14,2305
8,2,2307
-1,10,2317
9,1,2318
9,1,2319
9,1,2320
3,6,2326
9,1,2327
4,6,2333
7,3,2336
-1,10,2346
8,2,2348
6,4,2352
7,3,2355
7,3,2358
9,1,2359
-2,9,2368
8,2,2370
7,3,2373
-14,20,2393
-5,13,2406
9,1,2407
9,1,2408
-12,19,2427
7,3,2430
6,3,2433
1,7,2440
-2,9,2449
9,1,2450
5,4,2454
-25,20,2474
-3,13,2487
9,1,2488
9,1,2489
2,7,2496
9,1,2497
-1,9,2506
8,2,2508
-1,8,2516
-3,11,2527
1,8,2535
9,1,2536
9,1,2537
-1,10,2547
7,3,2550
7,3,2553
-9,14,2567
7,3,2570
7,3,2573
1,8,2581
-2,11,2592
0,7,2599
9,1,2600
-2,10,2610
-3,10,2620
7,3,2623
7,3,2626
1,8,2634
7,3,2637
9,1,2638
-4,12,2650
8,2,2652
8,2,2654
5,4,2658
9,1,2659
9,1,2660
-5,11,2671
9,1,2672
-2,9,2681
4,5,2686
-3,10,2696
2,7,2703
9,1,2704
9,1,2705
9,1,2706
7,3,2709
7,3,2712
9,1,2713
1,7,2720
2,8,2728
9,1,2729
5,4,2733
5,4,2737
6,4,2741
5,4,2745
7,3,2748
-1,9,2757
2,7,2764
-6,14,2778
1,7,2785
-1,9,2794
5,5,2799
8,2,2801
7,3,2804
5,4,2808
6,4,2812
5,4,2816
9,1,2817
9,1,2818
3,5,2823
7,2,2825
7,3,2828
-23,20,2848
7,3,2851
8,2,2853
-1,7,2860
-1,8,2868
1,8,2876
7,3,2879
9,1,2880
-16,18,2898
7,3,2901
7,3,2904
5,5,2909
-13,16,2925
-23,20,2945
0,8,2953
-1,10,2963
3,6,2969
4,6,2975
8,2,2977
5,5,2982
-28,20,3002
-1,8,3010
-5,11,3021
-5,11,3032
-25,20,3052
9,1,3053
9,1,3054
9,1,3055
9,1,3056
-24,20,3076
5,4,3080
1,8,3088
5,4,3092
-1,8,3100
-2,10,3110
9,1,3111
7,3,3114
4,5,3119
7,3,3122
6,3,3125
9,1,3126
5,5,3131
-1,9,3140
8,2,3142
8,2,3144
9,1,3145
-25,20,3165
6,4,3169
3,5,3174
7,3,3177
8,2,3179
9,1,3180
9,1,3181
-2,11,3192
9,1,3193
7,3,3196
9,1,3197
-27,20,3217
-4,11,3228
7,3,3231
7,3,3234
7,3,3237
0,9,3246
4,5,3251
4,5,3256
1,8,3264
9,1,3265
-26,20,3285
-3,11,3296
7,3,3299
5,4,3303
-13,19,3322
0,9,3331
6,3,3334
1,8,3342
-14,16,3358
5,5,3363
3,6,3369
6,4,3373
3,7,3380
6,4,3384
5,4,3388
2,7,3395
-5,14,3409
3,7,3416
8,2,3418
7,3,3421
2,7,3428
7,3,3431
3,6,3437
3,6,3443
8,2,3445
-3,9,3454
1,7,3461
2,6,3467
7,3,3470
5,4,3474
8,2,3476
5,4,3480
5,5,3485
3,6,3491
9,1,3492
-25,20,3512
8,2,3514
9,1,3515
1,9,3524
-2,11,3535
9,1,3536
5,5,3541
5,4,3545
1,7,3552
0,8,3560
2,6,3566
9,1,3567
9,1,3568
9,1,3569
5,4,3573
4,5,3578
-4,12,3590
-12,16,3606
3,6,3612
8,2,3614
1,6,3620
5,5,3625
-3,11,3636
9,1,3637
2,8,3645
4,6,3651
1,7,3658
3,6,3664
-1,9,3673
9,1,3674
-5,12,3686
8,2,3688
-2,11,3699
9,1,3700
9,1,3701
9,1,3702
2,7,3709
9,1,3710
9,1,3711
0,7,3718
8,2,3720
7,3,3723
7,3,3726
-9,16,3742
1,8,3750
9,1,3751
-1,9,3760
-26,20,3780
9,1,3781
0,9,3790
5,4,3794
6,4,3798
5,5,3803
7,3,3806
-13,18,3824
5,5,3829
5,5,3834
-24,20,3854
7,3,3857
7,3,3860
5,4,3864
-5,13,3877
5,4,3881
7,3,3884
5,4,3888
7,3,3891
5,5,3896
-11,19,3915
5,4,3919
-3,11,3930
5,4,3934
7,3,3937
9,1,3938
6,4,3942
5,4,3946
3,6,3952
5,4,3956
5,5,3961
4,5,3966
9,1,3967
-2,9,3976
-22,20,3996
9,1,3997
3,6,4003
-1,9,4012
6,4,4016
-10,15,4031
7,3,4034
9,1,4035
0,9,4044
5,4,4048
9,1,4049
9,1,4050
-4,10,4060
5,5,4065
4,5,4070
-7,14,4084
3,7,4091
5,4,4095
9,1,4096
9,1,4097
9,1,4098
1,7,4105
-1,9,4114
9,1,4115
9,1,4116
4,6,4122
8,2,4124
1,8,4132
8,2,4134
9,1,4135
4,5,4140
-1,8,4148
7,3,4151
5,4,4155
7,3,4158
7,3,4161
8,2,4163
9,1,4164
1,9,4173
5,4,4177
6,4,4181
7,3,4184
9,1,4185
5,4,4189
5,4,4193
7,3,4196
3,6,4202
5,4,4206
0,9,4215
9,1,4216
7,3,4219
-4,13,4232
7,3,4235
1,7,4242
7,3,4245
8,2,4247
8,2,4249
3,6,4255
9,1,4256
7,3,4259
-5,11,4270
4,5,4275
7,3,4278
7,3,4281
7,3,4284
6,4,4288
-1,8,4296
8,2,4298
9,1,4299
5,5,4304
6,4,4308
9,1,4309
-14,19,4328
7,3,4331
5,4,4335
9,1,4336
9,1,4337
7,3,4340
-27,20,4360
9,1,4361
5,5,4366
5,4,4370
3,6,4376
7,3,4379
9,1,4380
-4,11,4391
7,3,4394
1,7,4401
9,1,4402
3,6,4408
-25,20,4428
7,3,4431
5,4,4435
8,2,4437
9,1,4438
-2,11,4449
2,8,4457
8,2,4459
-5,12,4471
4,5,4476
9,1,4477
4,6,4483
9,1,4484
9,1,4485
9,1,4486
8,2,4488
1,9,4497
-2,10,4507
8,2,4509
6,4,4513
0,9,4522
9,1,4523
8,2,4525
8,2,4527
0,8,4535
-5,11,4546
9,1,4547
9,1,4548
3,7,4555
8,2,4557
9,1,4558
7,3,4561
9,1,4562
9,1,4563
9,1,4564
7,3,4567
9,1,4568
3,5,4573
9,1,4574
9,1,4575
-6,14,4589
9,1,4590
8,2,4592
5,4,4596
5,5,4601
7,2,4603
-1,10,4613
-13,18,4631
9,1,4632
0,8,4640
6,4,4644
7,3,4647
5,4,4651
9,1,4652
7,3,4655
9,1,4656
6,4,4660
7,3,4663
5,5,4668
9,1,4669
8,2,4671
1,9,4680
9,1,4681
9,1,4682
7,3,4685
9,1,4686
7,3,4689
-1,9,4698
7,3,4701
9,1,4702
5,4,4706
1,7,4713
-8,15,4728
5,5,4733
6,4,4737
9,1,4738
7,3,4741
7,3,4744
7,3,4747
3,7,4754
8,2,4756
-23,20,4776
-2,10,4786
8,2,4788
5,5,4793
2,7,4800
9,1,4801
8,2,4803
9,1,4804
3,7,4811
9,1,4812
1,9,4821
5,4,4825
6,4,4829
-5,11,4840
3,6,4846
7,3,4849
7,3,4852
9,1,4853
3,7,4860
9,1,4861
9,1,4862
8,2,4864
-3,11,4875
3,6,4881
-5,12,4893
9,1,4894
-12,19,4913
6,4,4917
9,1,4918
7,3,4921
0,8,4929
7,3,4932
9,1,4933
-3,9,4942
6,4,4946
7,3,4949
7,3,4952
4,5,4957
0,8,4965
9,1,4966
8,2,4968
6,4,4972
3,6,4978
4,5,4983
5,4,4987
5,4,4991
5,4,4995
8,2,4997
9,1,4998
9,1,4999
3,6,5005
9,1,5006
8,2,5008
9,1,5009
-4,11,5020
7,3,5023
6,4,5027
8,2,5029
5,5,5034
9,1,5035
7,3,5038
7,3,5041
9,1,5042
6,4,5046
6,4,5050
9,1,5051
9,1,5052
1,7,5059
-2,11,5070
2,7,5077
9,1,5078
8,2,5080
3,7,5087
6,4,5091
6,4,5095
9,1,5096
1,6,5102
-3,11,5113
-6,12,5125
4,5,5130
0,9,5139
2,6,5145
9,1,5146
3,7,5153
9,1,5154
7,3,5157
3,5,5162
0,9,5171
5,4,5175
9,1,5176
3,6,5182
5,5,5187
4,5,5192
8,2,5194
9,1,5195
6,4,5199
9,1,5200
3,5,5205
2,7,5212
4,5,5217
4,5,5222
4,5,5227
9,1,5228
7,3,5231
9,1,5232
4,5,5237
7,3,5240
9,1,5241
6,4,5245
-4,11,5256
3,7,5263
9,1,5264
9,1,5265
7,3,5268
9,1,5269
5,5,5274
9,1,5275
9,1,5276
5,4,5280
7,3,5283
8,2,5285
7,3,5288
4,5,5293
5,5,5298
7,3,5301
1,7,5308
7,3,5311
9,1,5312
6,4,5316
7,3,5319
7,3,5322
-10,18,5340
-2,9,5349
-8,15,5364
4,6,5370
7,3,5373
9,1,5374
5,4,5378
9,1,5379
9,1,5380
9,1,5381
7,3,5384
0,7,5391
8,2,5393
5,4,5397
5,4,5401
9,1,5402
7,3,5405
5,5,5410
1,7,5417
5,5,5422
9,1,5423
7,3,5426
7,3,5429
-4,14,5443
7,3,5446
1,8,5454
7,3,5457
1,7,5464
6,4,5468
-5,11,5479
9,1,5480
3,6,5486
9,1,5487
9,1,5488
8,2,5490
7,3,5493
7,3,5496
8,2,5498
9,1,5499
9,1,5500
7,3,5503
9,1,5504
-2,9,5513
5,5,5518
9,1,5519
9,1,5520
-20,20,5540
9,1,5541
7,3,5544
-8,16,5560
9,1,5561
5,4,5565
9,1,5566
6,4,5570
7,3,5573
7,3,5576
8,2,5578
5,4,5582
5,4,5586
8,2,5588
3,6,5594
7,3,5597
9,1,5598
7,3,5601
9,1,5602
9,1,5603
8,2,5605
-8,18,5623
5,5,5628
-12,17,5645
-5,13,5658
1,9,5667
7,3,5670
9,1,5671
2,7,5678
6,4,5682
9,1,5683
5,4,5687
0,9,5696
9,1,5697
-6,13,5710
7,3,5713
6,3,5716
9,1,5717
7,3,5720
7,3,5723
6,4,5727
5,4,5731
7,3,5734
9,1,5735
5,5,5740
3,5,5745
1,7,5752
6,4,5756
1,9,5765
9,1,5766
9,1,5767
9,1,5768
9,1,5769
4,5,5774
8,2,5776
9,1,5777
5,4,5781
9,1,5782
5,4,5786
5,4,5790
3,7,5797
9,1,5798
5,5,5803
8,2,5805
7,3,5808
4,5,5813
9,1,5814
7,3,5817
6,3,5820
5,5,5825
9,1,5826
5,4,5830
9,1,5831
7,3,5834
9,1,5835
6,4,5839
7,3,5842
4,6,5848
9,1,5849
9,1,5850
2,8,5858
5,5,5863
-1,9,5872
4,6,5878
9,1,5879
9,1,5880
9,1,5881
7,3,5884
5,5,5889
5,4,5893
6,4,5897
9,1,5898
5,5,5903
7,3,5906
5,4,5910
1,8,5918
4,5,5923
9,1,5924
9,1,5925
7,3,5928
9,1,5929
9,1,5930
7,3,5933
9,1,5934
-4,11,5945
9,1,5946
9,1,5947
9,1,5948
4,5,5953
7,3,5956
-1,9,5965
5,4,5969
9,1,5970
9,1,5971
7,3,5974
5,5,5979
5,5,5984
9,1,5985
7,3,5988
9,1,5989
9,1,5990
9,1,5991
9,1,5992
9,1,5993
5,4,5997
8,2,5999
5,5,6004
9,1,6005
9,1,6006
9,1,6007
6,4,6011
7,3,6014
-25,20,6034
6,4,6038
9,1,6039
1,8,6047
7,3,6050
1,8,6058
3,7,6065
9,1,6066
9,1,6067
3,6,6073
9,1,6074
4,6,6080
8,2,6082
5,5,6087
3,6,6093
9,1,6094
9,1,6095
6,4,6099
5,4,6103
7,3,6106
6,4,6110
8,2,6112
7,3,6115
7,3,6118
9,1,6119
-3,10,6129
5,4,6133
1,8,6141
9,1,6142
6,4,6146
-1,11,6157
9,1,6158
9,1,6159
-1,8,6167
5,4,6171
8,2,6173
7,3,6176
5,5,6181
9,1,6182
9,1,6183
5,5,6188
7,3,6191
5,4,6195
9,1,6196
8,2,6198
7,3,6201
6,4,6205
-25,20,6225
9,1,6226
9,1,6227
9,1,6228
3,7,6235
5,4,6239
7,3,6242
6,4,6246
9,1,6247
9,1,6248
9,1,6249
9,1,6250
7,3,6253
9,1,6254
7,3,6257
9,1,6258
5,4,6262
9,1,6263
7,3,6266
5,4,6270
3,7,6277
5,5,6282
5,5,6287
7,3,6290
5,4,6294
5,4,6298
9,1,6299
8,2,6301
9,1,6302
7,3,6305
6,4,6309
9,1,6310
9,1,6311
9,1,6312
9,1,6313
8,2,6315
9,1,6316
5,4,6320
4,6,6326
7,3,6329
9,1,6330
5,4,6334
9,1,6335
9,1,6336
9,1,6337
7,3,6340
6,4,6344
6,4,6348
9,1,6349
-5,15,6364
-3,12,6376
0,9,6385
5,4,6389
7,3,6392
9,1,6393
9,1,6394
9,1,6395
9,1,6396
9,1,6397
9,1,6398
6,4,6402
-9,19,6421
9,1,6422
7,3,6425
5,4,6429
9,1,6430
6,4,6434
7,3,6437
9,1,6438
9,1,6439
9,1,6440
3,7,6447
9,1,6448
9,1,6449
6,4,6453
9,1,6454
7,3,6457
5,4,6461
9,1,6462
9,1,6463
-4,14,6477
9,1,6478
7,3,6481
9,1,6482
7,3,6485
9,1,6486
7,3,6489
9,1,6490
9,1,6491
-9,14,6505
7,3,6508
7,3,6511
7,3,6514
-1,10,6524
9,1,6525
4,6,6531
9,1,6532
9,1,6533
9,1,6534
-8,15,6549
7,3,6552
8,2,6554
9,1,6555
7,3,6558
9,1,6559
9,1,6560
9,1,6561
8,2,6563
0,10,6573
2,8,6581
7,3,6584
7,3,6587
9,1,6588
9,1,6589
6,4,6593
9,1,6594
9,1,6595
7,3,6598
9,1,6599
9,1,6600
9,1,6601
7,3,6604
9,1,6605
0,9,6614
9,1,6615
9,1,6616
9,1,6617
9,1,6618
9,1,6619
6,4,6623
9,1,6624
9,1,6625
7,3,6628
5,4,6632
7,3,6635
7,3,6638
8,2,6640
9,1,6641
9,1,6642
9,1,6643
5,4,6647
7,3,6650
9,1,6651
9,1,6652
4,6,6658
9,1,6659
9,1,6660
8,2,6662
9,1,6663
8,2,6665
7,3,6668
6,4,6672
3,7,6679
9,1,6680
9,1,6681
9,1,6682
9,1,6683
9,1,6684
4,5,6689
9,1,6690
9,1,6691
9,1,6692
9,1,6693
2,7,6700
5,5,6705
7,3,6708
-24,20,6728
7,3,6731
9,1,6732
9,1,6733
9,1,6734
9,1,6735
7,3,6738
9,1,6739
9,1,6740
6,4,6744
9,1,6745
-5,15,6760
9,1,6761
7,3,6764
7,3,6767
7,3,6770
9,1,6771
8,2,6773
6,4,6777
9,1,6778
7,3,6781
9,1,6782
7,3,6785
9,1,6786
9,1,6787
8,2,6789
7,3,6792
9,1,6793
9,1,6794
7,3,6797
6,4,6801
9,1,6802
9,1,6803
9,1,6804
8,2,6806
7,3,6809
8,2,6811
9,1,6812
-3,13,6825
9,1,6826
9,1,6827
9,1,6828
9,1,6829
6,4,6833
9,1,6834
8,2,6836
-2,11,6847
9,1,6848
9,1,6849
4,6,6855
0,10,6865
9,1,6866
8,2,6868
5,4,6872
9,1,6873
5,4,6877
6,4,6881
9,1,6882
7,3,6885
9,1,6886
7,3,6889
9,1,6890
8,2,6892
9,1,6893
5,4,6897
6,4,6901
9,1,6902
9,1,6903
7,3,6906
9,1,6907
9,1,6908
6,4,6912
9,1,6913
-2,10,6923
9,1,6924
9,1,6925
9,1,6926
9,1,6927
9,1,6928
7,3,6931
8,2,6933
9,1,6934
9,1,6935
7,3,6938
9,1,6939
5,4,6943
9,1,6944
9,1,6945
9,1,6946
9,1,6947
8,2,6949
9,1,6950
6,3,6953
7,3,6956
9,1,6957
3,6,6963
8,2,6965
8,2,6967
9,1,6968
9,1,6969
8,2,6971
9,1,6972
9,1,6973
9,1,6974
9,1,6975
9,1,6976
9,1,6977
9,1,6978
9,1,6979
9,1,6980
7,3,6983
9,1,6984
9,1,6985
9,1,6986
5,4,6990
5,4,6994
7,3,6997
9,1,6998
7,3,7001
9,1,7002
9,1,7003
9,1,7004
9,1,7005
9,1,7006
9,1,7007
9,1,7008
9,1,7009
9,1,7010
9,1,7011
5,5,7016
9,1,7017
7,3,7020
9,1,7021
1,7,7028
9,1,7029
5,4,7033
9,1,7034
9,1,7035
9,1,7036
9,1,7037
8,2,7039
-8,18,7057
7,3,7060
8,2,7062
6,4,7066
8,2,7068
9,1,7069
9,1,7070
7,3,7073
9,1,7074
9,1,7075
9,1,7076
9,1,7077
9,1,7078
2,7,7085
9,1,7086
3,6,7092
9,1,7093
8,2,7095
9,1,7096
6,4,7100
9,1,7101
7,3,7104
9,1,7105
7,3,7108
9,1,7109
7,3,7112
9,1,7113
9,1,7114
9,1,7115
9,1,7116
9,1,7117
9,1,7118
2,7,7125
1,9,7134
9,1,7135
7,3,7138
-2,12,7150
7,3,7153
9,1,7154
9,1,7155
6,4,7159
4,6,7165
8,2,7167
9,1,7168
6,4,7172
8,2,7174
9,1,7175
7,3,7178
5,5,7183
7,3,7186
3,7,7193
7,3,7196
9,1,7197
9,1,7198
9,1,7199
8,2,7201
9,1,7202
0,8,7210
8,2,7212
9,1,7213
2,8,7221
5,5,7226
6,4,7230
9,1,7231
9,1,7232
7,3,7235
8,2,7237
5,4,7241
-2,12,7253
5,5,7258
8,2,7260
8,2,7262
7,3,7265
9,1,7266
1,7,7273
9,1,7274
9,1,7275
9,1,7276
9,1,7277
7,3,7280
9,1,7281
9,1,7282
9,1,7283
9,1,7284
5,5,7289
9,1,7290
5,5,7295
8,2,7297
7,3,7300
8,2,7302
9,1,7303
7,3,7306
-1,11,7317
9,1,7318
9,1,7319
7,3,7322
9,1,7323
9,1,7324
9,1,7325
9,1,7326
9,1,7327
9,1,7328
9,1,7329
8,2,7331
9,1,7332
9,1,7333
4,6,7339
8,2,7341
7,3,7344
7,3,7347
8,2,7349
9,1,7350
2,6,7356
9,1,7357
7,3,7360
2,7,7367
8,2,7369
9,1,7370
-5,15,7385
8,2,7387
9,1,7388
8,2,7390
9,1,7391
9,1,7392
9,1,7393
7,3,7396
9,1,7397
7,3,7400
9,1,7401
9,1,7402
8,2,7404
9,1,7405
7,3,7408
7,3,7411
7,3,7414
8,2,7416
3,5,7421
9,1,7422
9,1,7423
9,1,7424
3,7,7431
9,1,7432
4,5,7437
8,2,7439
7,3,7442
9,1,7443
9,1,7444
9,1,7445
9,1,7446
9,1,7447
7,3,7450
8,2,7452
7,3,7455
9,1,7456
9,1,7457
9,1,7458
7,3,7461
9,1,7462
9,1,7463
9,1,7464
7,3,7467
9,1,7468
9,1,7469
9,1,7470
9,1,7471
9,1,7472
7,3,7475
9,1,7476
8,2,7478
9,1,7479
9,1,7480
3,6,7486
8,2,7488
9,1,7489
9,1,7490
7,3,7493
9,1,7494
-24,20,7514
9,1,7515
8,2,7517
9,1,7518
9,1,7519
3,5,7524
3,6,7530
3,7,7537
9,1,7538
9,1,7539
5,4,7543
7,3,7546
8,2,7548
7,3,7551
0,9,7560
9,1,7561
9,1,7562
9,1,7563
6,4,7567
8,2,7569
9,1,7570
7,3,7573
9,1,7574
9,1,7575
7,3,7578
9,1,7579
1,8,7587
9,1,7588
2,8,7596
3,6,7602
7,3,7605
9,1,7606
9,1,7607
6,4,7611
8,2,7613
9,1,7614
-4,12,7626
-20,20,7646
9,1,7647
7,3,7650
9,1,7651
6,4,7655
9,1,7656
9,1,7657
8,2,7659
9,1,7660
9,1,7661
-2,12,7673
8,2,7675
9,1,7676
9,1,7677
7,3,7680
9,1,7681
8,2,7683
9,1,7684
9,1,7685
5,4,7689
9,1,7690
8,2,7692
9,1,7693
7,3,7696
-5,15,7711
9,1,7712
7,3,7715
9,1,7716
0,10,7726
9,1,7727
9,1,7728
9,1,7729
-4,12,7741
8,2,7743
9,1,7744
9,1,7745
8,2,7747
8,2,7749
7,3,7752
7,3,7755
6,4,7759
9,1,7760
9,1,7761
9,1,7762
9,1,7763
6,4,7767
9,1,7768
9,1,7769
8,2,7771
9,1,7772
4,6,7778
9,1,7779
9,1,7780
9,1,7781
5,5,7786
2,7,7793
7,3,7796
7,3,7799
9,1,7800
9,1,7801
4,6,7807
9,1,7808
9,1,7809
8,2,7811
9,1,7812
9,1,7813
8,2,7815
6,4,7819
9,1,7820
4,6,7826
8,2,7828
9,1,7829
3,5,7834
-21,20,7854
9,1,7855
7,3,7858
9,1,7859
9,1,7860
1,8,7868
8,2,7870
8,2,7872
8,2,7874
9,1,7875
1,8,7883
8,2,7885
9,1,7886
-1,11,7897
7,3,7900
9,1,7901
9,1,7902
9,1,7903
4,5,7908
9,1,7909
9,1,7910
9,1,7911
9,1,7912
9,1,7913
7,3,7916
9,1,7917
9,1,7918
3,6,7924
7,3,7927
7,3,7930
0,10,7940
7,3,7943
7,3,7946
9,1,7947
9,1,7948
8,2,7950
8,2,7952
9,1,7953
9,1,7954
9,1,7955
8,2,7957
8,2,7959
4,6,7965
9,1,7966
9,1,7967
8,2,7969
8,2,7971
9,1,7972
9,1,7973
5,4,7977
7,3,7980
8,2,7982
9,1,7983
9,1,7984
9,1,7985
9,1,7986
9,1,7987
6,4,7991
9,1,7992
7,3,7995
9,1,7996
0,9,8005
9,1,8006
9,1,8007
8,2,8009
9,1,8010
9,1,8011
9,1,8012
8,2,8014
9,1,8015
9,1,8016
9,1,8017
9,1,8018
8,2,8020
8,2,8022
-7,16,8038
7,3,8041
4,6,8047
7,3,8050
7,3,8053
9,1,8054
9,1,8055
9,1,8056
9,1,8057
2,8,8065
4,5,8070
7,3,8073
8,2,8075
9,1,8076
5,5,8081
9,1,8082
-2,9,8091
9,1,8092
5,5,8097
9,1,8098
7,3,8101
8,2,8103
9,1,8104
8,2,8106
9,1,8107
-9,18,8125
9,1,8126
5,4,8130
7,3,8133
8,2,8135
3,7,8142
9,1,8143
9,1,8144
9,1,8145
7,3,8148
9,1,8149
9,1,8150
5,5,8155
7,3,8158
7,3,8161
3,6,8167
5,5,8172
7,3,8175
7,3,8178
9,1,8179
8,2,8181
9,1,8182
6,4,8186
1,7,8193
2,8,8201
5,5,8206
9,1,8207
7,3,8210
9,1,8211
7,3,8214
9,1,8215
8,2,8217
9,1,8218
9,1,8219
8,2,8221
9,1,8222
3,7,8229
9,1,8230
7,3,8233
9,1,8234
9,1,8235
8,2,8237
5,4,8241
9,1,8242
9,1,8243
9,1,8244
9,1,8245
9,1,8246
7,3,8249
9,1,8250
8,2,8252
7,3,8255
6,4,8259
9,1,8260
9,1,8261
7,3,8264
7,3,8267
8,2,8269
9,1,8270
5,5,8275
6,4,8279
6,4,8283
9,1,8284
4,6,8290
9,1,8291
9,1,8292
5,4,8296
9,1,8297
9,1,8298
9,1,8299
9,1,8300
9,1,8301
9,1,8302
9,1,8303
9,1,8304
4,5,8309
8,2,8311
1,9,8320
8,2,8322
9,1,8323
9,1,8324
9,1,8325
7,3,8328
9,1,8329
9,1,8330
9,1,8331
9,1,8332
9,1,8333
5,5,8338
9,1,8339
9,1,8340
9,1,8341
5,4,8345
9,1,8346
7,3,8349
6,4,8353
9,1,8354
6,4,8358
9,1,8359
8,2,8361
9,1,8362
8,2,8364
9,1,8365
9,1,8366
9,1,8367
9,1,8368
9,1,8369
9,1,8370
8,2,8372
9,1,8373
9,1,8374
9,1,8375
9,1,8376
9,1,8377
9,1,8378
9,1,8379
9,1,8380
9,1,8381
8,2,8383
7,3,8386
8,2,8388
6,4,8392
9,1,8393
9,1,8394
9,1,8395
9,1,8396
9,1,8397
5,5,8402
6,4,8406
9,1,8407
5,5,8412
6,4,8416
6,4,8420
7,3,8423
9,1,8424
8,2,8426
9,1,8427
9,1,8428
9,1,8429
9,1,8430
8,2,8432
-12,17,8449
8,2,8451
9,1,8452
9,1,8453
9,1,8454
9,1,8455
7,3,8458
9,1,8459
9,1,8460
9,1,8461
9,1,8462
9,1,8463
9,1,8464
9,1,8465
6,4,8469
8,2,8471
9,1,8472
9,1,8473
8,2,8475
9,1,8476
7,3,8479
8,2,8481
7,3,8484
9,1,8485
5,4,8489
9,1,8490
