episode_return,episode_length,total_steps
9,1,5693
9,1,5694
-20,20,5714
9,1,5715
6,4,5719
-2,2,5721
7,3,5724
9,1,5725
9,1,5726
-1,1,5727
8,2,5729
1,9,5738
-3,13,5751
-8,18,5769
-20,20,5789
9,1,5790
9,1,5791
-2,2,5793
5,5,5798
5,5,5803
9,1,5804
-4,14,5818
-8,18,5836
6,4,5840
-10,10,5850
-3,3,5853
-3,3,5856
-20,20,5876
-1,1,5877
8,2,5879
0,10,5889
7,3,5892
8,2,5894
-1,1,5895
6,4,5899
8,2,5901
9,1,5902
-3,13,5915
9,1,5916
8,2,5918
-1,1,5919
9,1,5920
4,6,5926
-20,20,5946
-4,14,5960
9,1,5961
-6,6,5967
7,3,5970
0,10,5980
-2,2,5982
8,2,5984
7,3,5987
8,2,5989
5,5,5994
-10,20,6014
2,8,6022
9,1,6023
9,1,6024
-20,20,6044
7,3,6047
-4,4,6051
9,1,6052
9,1,6053
9,1,6054
-2,2,6056
7,3,6059
6,4,6063
9,1,6064
8,2,6066
-2,2,6068
-20,20,6088
8,2,6090
-5,5,6095
-5,5,6100
-1,1,6101
7,3,6104
6,4,6108
9,1,6109
9,1,6110
4,6,6116
9,1,6117
8,2,6119
4,6,6125
-4,14,6139
1,9,6148
-1,1,6149
-20,20,6169
9,1,6170
7,3,6173
7,3,6176
-1,1,6177
-20,20,6197
7,3,6200
-1,1,6201
9,1,6202
9,1,6203
5,5,6208
6,4,6212
9,1,6213
9,1,6214
9,1,6215
9,1,6216
3,7,6223
6,4,6227
8,2,6229
-5,5,6234
9,1,6235
9,1,6236
9,1,6237
8,2,6239
-20,20,6259
7,3,6262
4,6,6268
-3,13,6281
7,3,6284
9,1,6285
-20,20,6305
9,1,6306
-1,1,6307
9,1,6308
7,3,6311
6,4,6315
9,1,6316
9,1,6317
8,2,6319
9,1,6320
4,6,6326
7,3,6329
-12,12,6341
5,5,6346
-1,1,6347
-2,2,6349
-6,16,6365
7,3,6368
-1,1,6369
9,1,6370
5,5,6375
-2,2,6377
-1,1,6378
8,2,6380
-20,20,6400
7,3,6403
3,7,6410
8,2,6412
-13,13,6425
-1,1,6426
7,3,6429
8,2,6431
5,5,6436
8,2,6438
-7,7,6445
-1,1,6446
9,1,6447
-6,6,6453
-20,20,6473
-1,1,6474
8,2,6476
-20,20,6496
9,1,6497
9,1,6498
8,2,6500
-3,3,6503
5,5,6508
-20,20,6528
-1,1,6529
-1,1,6530
-1,1,6531
-8,18,6549
8,2,6551
-1,1,6552
9,1,6553
9,1,6554
9,1,6555
-17,17,6572
7,3,6575
-4,4,6579
-1,1,6580
9,1,6581
8,2,6583
7,3,6586
8,2,6588
-9,19,6607
8,2,6609
-2,2,6611
-6,6,6617
9,1,6618
-1,1,6619
9,1,6620
9,1,6621
8,2,6623
-12,12,6635
-3,3,6638
9,1,6639
-4,4,6643
-20,20,6663
7,3,6666
8,2,6668
8,2,6670
9,1,6671
9,1,6672
-1,1,6673
5,5,6678
8,2,6680
8,2,6682
8,2,6684
9,1,6685
9,1,6686
8,2,6688
-5,5,6693
9,1,6694
9,1,6695
-8,18,6713
7,3,6716
9,1,6717
8,2,6719
2,8,6727
-1,1,6728
-3,3,6731
7,3,6734
-20,20,6754
-7,17,6771
8,2,6773
1,9,6782
-2,2,6784
-4,14,6798
3,7,6805
9,1,6806
9,1,6807
3,7,6814
9,1,6815
8,2,6817
4,6,6823
9,1,6824
9,1,6825
5,5,6830
9,1,6831
9,1,6832
4,6,6838
-3,3,6841
-7,17,6858
2,8,6866
9,1,6867
-1,11,6878
9,1,6879
-1,1,6880
-1,1,6881
9,1,6882
-20,20,6902
9,1,6903
8,2,6905
-20,20,6925
9,1,6926
-4,4,6930
-1,1,6931
9,1,6932
9,1,6933
-3,3,6936
-2,12,6948
9,1,6949
9,1,6950
7,3,6953
9,1,6954
3,7,6961
6,4,6965
-4,14,6979
-2,2,6981
-10,10,6991
-8,8,6999
-2,2,7001
8,2,7003
9,1,7004
9,1,7005
-2,2,7007
-1,1,7008
9,1,7009
-20,20,7029
-1,1,7030
2,8,7038
-1,1,7039
9,1,7040
-20,20,7060
-7,7,7067
9,1,7068
7,3,7071
7,3,7074
-5,15,7089
4,6,7095
2,8,7103
-2,2,7105
5,5,7110
7,3,7113
7,3,7116
8,2,7118
-1,1,7119
-1,1,7120
9,1,7121
-5,5,7126
-1,1,7127
-20,20,7147
8,2,7149
-1,1,7150
7,3,7153
-2,12,7165
9,1,7166
9,1,7167
-6,6,7173
-20,20,7193
7,3,7196
9,1,7197
7,3,7200
9,1,7201
6,4,7205
4,6,7211
9,1,7212
8,2,7214
-1,1,7215
9,1,7216
9,1,7217
-20,20,7237
-20,20,7257
9,1,7258
6,4,7262
8,2,7264
9,1,7265
7,3,7268
9,1,7269
9,1,7270
-4,4,7274
-5,15,7289
7,3,7292
8,2,7294
-6,6,7300
7,3,7303
9,1,7304
9,1,7305
8,2,7307
-1,1,7308
-6,16,7324
8,2,7326
9,1,7327
9,1,7328
5,5,7333
3,7,7340
-20,20,7360
9,1,7361
8,2,7363
9,1,7364
9,1,7365
5,5,7370
7,3,7373
-1,1,7374
8,2,7376
-20,20,7396
9,1,7397
2,8,7405
9,1,7406
1,9,7415
-2,2,7417
3,7,7424
-18,18,7442
-20,20,7462
9,1,7463
-20,20,7483
3,7,7490
-20,20,7510
7,3,7513
9,1,7514
-6,6,7520
9,1,7521
-4,4,7525
9,1,7526
9,1,7527
7,3,7530
-1,1,7531
-1,1,7532
8,2,7534
8,2,7536
9,1,7537
9,1,7538
-1,1,7539
8,2,7541
7,3,7544
-20,20,7564
7,3,7567
8,2,7569
6,4,7573
-2,2,7575
9,1,7576
8,2,7578
7,3,7581
5,5,7586
-2,2,7588
9,1,7589
-1,1,7590
8,2,7592
-1,1,7593
7,3,7596
8,2,7598
8,2,7600
6,4,7604
7,3,7607
9,1,7608
9,1,7609
7,3,7612
8,2,7614
8,2,7616
9,1,7617
8,2,7619
6,4,7623
9,1,7624
9,1,7625
9,1,7626
8,2,7628
9,1,7629
-2,2,7631
-1,1,7632
1,9,7641
7,3,7644
-10,10,7654
9,1,7655
4,6,7661
2,8,7669
5,5,7674
3,7,7681
-2,2,7683
-4,4,7687
5,5,7692
-1,1,7693
7,3,7696
9,1,7697
-3,3,7700
-10,10,7710
8,2,7712
7,3,7715
9,1,7716
-1,1,7717
-2,12,7729
6,4,7733
-2,2,7735
-20,20,7755
8,2,7757
-1,1,7758
-1,1,7759
9,1,7760
9,1,7761
7,3,7764
9,1,7765
-1,1,7766
8,2,7768
9,1,7769
9,1,7770
8,2,7772
7,3,7775
9,1,7776
7,3,7779
-20,20,7799
7,3,7802
-6,16,7818
8,2,7820
9,1,7821
7,3,7824
-2,2,7826
-2,2,7828
-2,2,7830
3,7,7837
8,2,7839
9,1,7840
4,6,7846
9,1,7847
8,2,7849
9,1,7850
9,1,7851
2,8,7859
9,1,7860
-1,1,7861
9,1,7862
8,2,7864
-1,1,7865
-2,2,7867
-10,20,7887
-1,1,7888
7,3,7891
-2,2,7893
4,6,7899
8,2,7901
7,3,7904
9,1,7905
9,1,7906
9,1,7907
-12,12,7919
7,3,7922
5,5,7927
9,1,7928
-1,1,7929
-3,3,7932
9,1,7933
9,1,7934
3,7,7941
9,1,7942
7,3,7945
9,1,7946
0,10,7956
8,2,7958
9,1,7959
9,1,7960
-3,3,7963
7,3,7966
-2,2,7968
9,1,7969
9,1,7970
9,1,7971
8,2,7973
8,2,7975
8,2,7977
-1,1,7978
5,5,7983
9,1,7984
7,3,7987
-1,1,7988
9,1,7989
9,1,7990
8,2,7992
6,4,7996
9,1,7997
6,4,8001
8,2,8003
9,1,8004
8,2,8006
9,1,8007
4,6,8013
8,2,8015
8,2,8017
8,2,8019
7,3,8022
-6,6,8028
9,1,8029
-20,20,8049
-4,14,8063
3,7,8070
9,1,8071
8,2,8073
8,2,8075
-4,4,8079
-1,1,8080
8,2,8082
-9,19,8101
9,1,8102
-2,2,8104
8,2,8106
-3,3,8109
0,10,8119
-2,2,8121
-4,4,8125
7,3,8128
9,1,8129
9,1,8130
-8,18,8148
-11,11,8159
-1,1,8160
-2,2,8162
-9,9,8171
8,2,8173
8,2,8175
4,6,8181
-2,2,8183
8,2,8185
7,3,8188
-3,3,8191
9,1,8192
-1,1,8193
-20,20,8213
5,5,8218
9,1,8219
-3,13,8232
-6,16,8248
9,1,8249
9,1,8250
7,3,8253
5,5,8258
9,1,8259
-20,20,8279
-1,1,8280
-2,2,8282
-5,5,8287
8,2,8289
9,1,8290
6,4,8294
-1,1,8295
6,4,8299
-1,1,8300
6,4,8304
-6,6,8310
8,2,8312
8,2,8314
9,1,8315
-1,1,8316
8,2,8318
8,2,8320
-1,1,8321
5,5,8326
-3,3,8329
7,3,8332
-2,2,8334
7,3,8337
8,2,8339
-3,13,8352
9,1,8353
-1,1,8354
9,1,8355
7,3,8358
-1,1,8359
8,2,8361
9,1,8362
9,1,8363
8,2,8365
7,3,8368
9,1,8369
-1,1,8370
6,4,8374
-2,2,8376
7,3,8379
8,2,8381
3,7,8388
-1,1,8389
-3,3,8392
9,1,8393
8,2,8395
8,2,8397
7,3,8400
-2,2,8402
9,1,8403
4,6,8409
-16,16,8425
2,8,8433
-20,20,8453
-1,1,8454
-2,2,8456
8,2,8458
-20,20,8478
-3,3,8481
3,7,8488
9,1,8489
9,1,8490
8,2,8492
-2,2,8494
8,2,8496
8,2,8498
9,1,8499
8,2,8501
3,7,8508
-2,2,8510
-1,1,8511
-20,20,8531
9,1,8532
9,1,8533
-2,12,8545
9,1,8546
9,1,8547
8,2,8549
2,8,8557
-11,11,8568
7,3,8571
6,4,8575
8,2,8577
9,1,8578
-4,4,8582
-1,1,8583
2,8,8591
2,8,8599
-4,4,8603
5,5,8608
5,5,8613
1,9,8622
6,4,8626
-1,1,8627
-1,1,8628
3,7,8635
7,3,8638
7,3,8641
9,1,8642
7,3,8645
6,4,8649
3,7,8656
8,2,8658
9,1,8659
-1,1,8660
9,1,8661
6,4,8665
9,1,8666
8,2,8668
8,2,8670
9,1,8671
-1,1,8672
-1,1,8673
4,6,8679
9,1,8680
9,1,8681
3,7,8688
-9,9,8697
9,1,8698
9,1,8699
-1,1,8700
-18,18,8718
7,3,8721
6,4,8725
-1,1,8726
8,2,8728
9,1,8729
-19,19,8748
9,1,8749
6,4,8753
8,2,8755
9,1,8756
9,1,8757
9,1,8758
9,1,8759
9,1,8760
-1,1,8761
-2,2,8763
8,2,8765
-1,1,8766
-1,1,8767
9,1,8768
9,1,8769
9,1,8770
9,1,8771
8,2,8773
8,2,8775
9,1,8776
-3,3,8779
8,2,8781
-3,3,8784
-2,2,8786
8,2,8788
-6,16,8804
-1,1,8805
-2,2,8807
8,2,8809
-2,2,8811
9,1,8812
9,1,8813
8,2,8815
7,3,8818
-1,1,8819
-8,8,8827
6,4,8831
9,1,8832
9,1,8833
8,2,8835
8,2,8837
9,1,8838
7,3,8841
-5,15,8856
-20,20,8876
9,1,8877
0,10,8887
6,4,8891
8,2,8893
3,7,8900
9,1,8901
-8,8,8909
-20,20,8929
7,3,8932
8,2,8934
9,1,8935
-20,20,8955
5,5,8960
1,9,8969
-1,1,8970
5,5,8975
9,1,8976
9,1,8977
4,6,8983
3,7,8990
8,2,8992
7,3,8995
-4,4,8999
9,1,9000
5,5,9005
6,4,9009
9,1,9010
9,1,9011
9,1,9012
9,1,9013
1,9,9022
9,1,9023
-2,2,9025
7,3,9028
-1,11,9039
7,3,9042
-20,20,9062
-1,11,9073
7,3,9076
9,1,9077
9,1,9078
9,1,9079
9,1,9080
8,2,9082
5,5,9087
8,2,9089
9,1,9090
9,1,9091
5,5,9096
6,4,9100
3,7,9107
6,4,9111
9,1,9112
9,1,9113
7,3,9116
5,5,9121
9,1,9122
8,2,9124
9,1,9125
6,4,9129
9,1,9130
9,1,9131
7,3,9134
7,3,9137
9,1,9138
-1,1,9139
9,1,9140
8,2,9142
-10,20,9162
6,4,9166
9,1,9167
8,2,9169
-1,1,9170
9,1,9171
9,1,9172
9,1,9173
-2,2,9175
-20,20,9195
-4,4,9199
8,2,9201
8,2,9203
9,1,9204
9,1,9205
9,1,9206
4,6,9212
5,5,9217
9,1,9218
-1,1,9219
4,6,9225
9,1,9226
8,2,9228
9,1,9229
7,3,9232
9,1,9233
7,3,9236
7,3,9239
2,8,9247
8,2,9249
7,3,9252
1,9,9261
9,1,9262
9,1,9263
8,2,9265
-1,1,9266
9,1,9267
7,3,9270
9,1,9271
9,1,9272
6,4,9276
8,2,9278
-1,1,9279
9,1,9280
-1,1,9281
-1,1,9282
7,3,9285
-3,3,9288
9,1,9289
9,1,9290
-20,20,9310
7,3,9313
-3,3,9316
9,1,9317
9,1,9318
8,2,9320
4,6,9326
9,1,9327
9,1,9328
5,5,9333
9,1,9334
6,4,9338
6,4,9342
8,2,9344
-2,2,9346
5,5,9351
9,1,9352
6,4,9356
-20,20,9376
7,3,9379
8,2,9381
-2,2,9383
9,1,9384
9,1,9385
-1,1,9386
8,2,9388
9,1,9389
8,2,9391
8,2,9393
9,1,9394
9,1,9395
6,4,9399
9,1,9400
-1,1,9401
9,1,9402
8,2,9404
7,3,9407
-1,1,9408
-1,1,9409
-2,2,9411
-1,1,9412
-20,20,9432
4,6,9438
-1,1,9439
9,1,9440
1,9,9449
8,2,9451
-5,15,9466
-20,20,9486
4,6,9492
9,1,9493
7,3,9496
0,10,9506
-15,15,9521
3,7,9528
9,1,9529
9,1,9530
-1,1,9531
9,1,9532
1,9,9541
8,2,9543
4,6,9549
-1,1,9550
-1,1,9551
8,2,9553
6,4,9557
9,1,9558
5,5,9563
7,3,9566
8,2,9568
9,1,9569
9,1,9570
-1,1,9571
9,1,9572
9,1,9573
9,1,9574
8,2,9576
-1,1,9577
9,1,9578
5,5,9583
-14,14,9597
9,1,9598
-20,20,9618
1,9,9627
8,2,9629
-1,1,9630
9,1,9631
9,1,9632
6,4,9636
8,2,9638
9,1,9639
9,1,9640
8,2,9642
-1,1,9643
9,1,9644
2,8,9652
8,2,9654
-1,1,9655
9,1,9656
9,1,9657
9,1,9658
3,7,9665
7,3,9668
-2,2,9670
9,1,9671
-3,3,9674
-10,20,9694
8,2,9696
9,1,9697
-2,2,9699
7,3,9702
2,8,9710
-4,4,9714
8,2,9716
9,1,9717
-1,1,9718
-7,7,9725
2,8,9733
9,1,9734
-1,1,9735
9,1,9736
-3,3,9739
-4,4,9743
-20,20,9763
9,1,9764
-2,2,9766
9,1,9767
-2,2,9769
-3,3,9772
3,7,9779
-3,3,9782
-1,1,9783
4,6,9789
-20,20,9809
1,9,9818
-1,1,9819
-1,1,9820
9,1,9821
9,1,9822
9,1,9823
7,3,9826
9,1,9827
5,5,9832
9,1,9833
1,9,9842
7,3,9845
9,1,9846
9,1,9847
-20,20,9867
9,1,9868
9,1,9869
9,1,9870
9,1,9871
7,3,9874
8,2,9876
-2,2,9878
9,1,9879
8,2,9881
6,4,9885
-5,15,9900
-3,3,9903
8,2,9905
9,1,9906
-1,11,9917
-2,2,9919
8,2,9921
-10,20,9941
9,1,9942
-1,1,9943
7,3,9946
9,1,9947
8,2,9949
8,2,9951
9,1,9952
6,4,9956
-3,3,9959
9,1,9960
4,6,9966
-2,2,9968
8,2,9970
8,2,9972
0,10,9982
-4,14,9996
4,6,10002
8,2,10004
5,5,10009
9,1,10010
8,2,10012
9,1,10013
8,2,10015
9,1,10016
9,1,10017
8,2,10019
9,1,10020
8,2,10022
7,3,10025
5,5,10030
9,1,10031
8,2,10033
9,1,10034
1,9,10043
-1,1,10044
8,2,10046
9,1,10047
8,2,10049
9,1,10050
9,1,10051
9,1,10052
-1,1,10053
4,6,10059
9,1,10060
8,2,10062
9,1,10063
1,9,10072
7,3,10075
9,1,10076
9,1,10077
9,1,10078
9,1,10079
9,1,10080
8,2,10082
4,6,10088
2,8,10096
9,1,10097
9,1,10098
9,1,10099
9,1,10100
-1,1,10101
5,5,10106
9,1,10107
8,2,10109
-5,5,10114
1,9,10123
9,1,10124
9,1,10125
-2,2,10127
7,3,10130
9,1,10131
9,1,10132
9,1,10133
8,2,10135
7,3,10138
9,1,10139
-1,1,10140
5,5,10145
-20,20,10165
7,3,10168
5,5,10173
-3,3,10176
-3,3,10179
-1,1,10180
5,5,10185
5,5,10190
7,3,10193
7,3,10196
8,2,10198
8,2,10200
9,1,10201
-1,1,10202
-1,1,10203
-2,2,10205
9,1,10206
-2,2,10208
9,1,10209
2,8,10217
8,2,10219
8,2,10221
8,2,10223
-4,4,10227
8,2,10229
9,1,10230
3,7,10237
3,7,10244
7,3,10247
8,2,10249
-1,1,10250
-2,2,10252
9,1,10253
8,2,10255
-5,5,10260
-3,3,10263
-2,2,10265
8,2,10267
9,1,10268
8,2,10270
-1,1,10271
9,1,10272
5,5,10277
9,1,10278
-8,8,10286
9,1,10287
6,4,10291
7,3,10294
8,2,10296
-2,12,10308
-3,3,10311
9,1,10312
9,1,10313
8,2,10315
9,1,10316
-20,20,10336
1,9,10345
5,5,10350
8,2,10352
-4,4,10356
7,3,10359
5,5,10364
7,3,10367
6,4,10371
-1,1,10372
9,1,10373
9,1,10374
8,2,10376
9,1,10377
-9,19,10396
-1,1,10397
-2,2,10399
7,3,10402
9,1,10403
1,9,10412
4,6,10418
-3,3,10421
7,3,10424
9,1,10425
9,1,10426
4,6,10432
9,1,10433
8,2,10435
-2,2,10437
6,4,10441
8,2,10443
9,1,10444
9,1,10445
-1,1,10446
-20,20,10466
8,2,10468
8,2,10470
9,1,10471
8,2,10473
8,2,10475
9,1,10476
8,2,10478
8,2,10480
5,5,10485
1,9,10494
-3,3,10497
6,4,10501
4,6,10507
7,3,10510
-9,19,10529
8,2,10531
8,2,10533
-2,2,10535
6,4,10539
7,3,10542
7,3,10545
6,4,10549
6,4,10553
7,3,10556
9,1,10557
9,1,10558
9,1,10559
-3,3,10562
-6,6,10568
4,6,10574
9,1,10575
-20,20,10595
6,4,10599
7,3,10602
9,1,10603
9,1,10604
0,10,10614
9,1,10615
-1,1,10616
-4,4,10620
7,3,10623
-2,12,10635
9,1,10636
7,3,10639
9,1,10640
9,1,10641
-1,1,10642
9,1,10643
7,3,10646
9,1,10647
8,2,10649
8,2,10651
9,1,10652
8,2,10654
-7,17,10671
-20,20,10691
8,2,10693
9,1,10694
4,6,10700
-10,10,10710
5,5,10715
8,2,10717
-5,5,10722
8,2,10724
6,4,10728
9,1,10729
8,2,10731
-6,6,10737
-2,2,10739
9,1,10740
9,1,10741
-12,12,10753
5,5,10758
9,1,10759
9,1,10760
-2,12,10772
9,1,10773
-1,1,10774
4,6,10780
5,5,10785
9,1,10786
-2,2,10788
4,6,10794
-1,11,10805
8,2,10807
-1,1,10808
9,1,10809
9,1,10810
9,1,10811
8,2,10813
9,1,10814
8,2,10816
9,1,10817
8,2,10819
9,1,10820
9,1,10821
-1,1,10822
9,1,10823
6,4,10827
3,7,10834
9,1,10835
-4,4,10839
9,1,10840
9,1,10841
8,2,10843
9,1,10844
-1,1,10845
9,1,10846
-1,1,10847
8,2,10849
-1,1,10850
9,1,10851
9,1,10852
9,1,10853
9,1,10854
9,1,10855
9,1,10856
-3,3,10859
9,1,10860
7,3,10863
9,1,10864
8,2,10866
-12,12,10878
4,6,10884
-1,1,10885
6,4,10889
9,1,10890
-5,5,10895
9,1,10896
-2,2,10898
-3,13,10911
7,3,10914
9,1,10915
8,2,10917
8,2,10919
9,1,10920
-3,3,10923
-1,1,10924
8,2,10926
9,1,10927
2,8,10935
-4,4,10939
4,6,10945
-4,14,10959
-1,1,10960
9,1,10961
5,5,10966
8,2,10968
6,4,10972
-1,1,10973
8,2,10975
9,1,10976
9,1,10977
-1,1,10978
6,4,10982
7,3,10985
-20,20,11005
6,4,11009
8,2,11011
7,3,11014
7,3,11017
8,2,11019
4,6,11025
7,3,11028
9,1,11029
-4,4,11033
8,2,11035
8,2,11037
8,2,11039
-1,1,11040
5,5,11045
7,3,11048
8,2,11050
-2,2,11052
8,2,11054
-15,15,11069
9,1,11070
-1,1,11071
8,2,11073
-2,2,11075
8,2,11077
-1,1,11078
-3,3,11081
8,2,11083
-1,11,11094
9,1,11095
6,4,11099
8,2,11101
-2,2,11103
8,2,11105
-3,3,11108
-12,12,11120
9,1,11121
8,2,11123
8,2,11125
9,1,11126
9,1,11127
9,1,11128
9,1,11129
9,1,11130
8,2,11132
8,2,11134
7,3,11137
9,1,11138
-2,2,11140
4,6,11146
9,1,11147
9,1,11148
6,4,11152
1,9,11161
9,1,11162
9,1,11163
6,4,11167
-20,20,11187
8,2,11189
9,1,11190
-3,3,11193
-1,1,11194
7,3,11197
9,1,11198
9,1,11199
-20,20,11219
-1,1,11220
9,1,11221
6,4,11225
-20,20,11245
9,1,11246
-2,2,11248
7,3,11251
4,6,11257
-3,3,11260
-2,2,11262
6,4,11266
9,1,11267
1,9,11276
-3,3,11279
3,7,11286
9,1,11287
-2,2,11289
9,1,11290
9,1,11291
4,6,11297
8,2,11299
9,1,11300
7,3,11303
8,2,11305
9,1,11306
4,6,11312
-2,2,11314
9,1,11315
-10,20,11335
8,2,11337
9,1,11338
-4,4,11342
7,3,11345
9,1,11346
8,2,11348
9,1,11349
-20,20,11369
-3,3,11372
8,2,11374
9,1,11375
8,2,11377
8,2,11379
7,3,11382
7,3,11385
9,1,11386
9,1,11387
8,2,11389
9,1,11390
8,2,11392
9,1,11393
5,5,11398
7,3,11401
-3,3,11404
6,4,11408
9,1,11409
7,3,11412
-4,4,11416
-20,20,11436
7,3,11439
9,1,11440
-1,1,11441
5,5,11446
-1,1,11447
8,2,11449
8,2,11451
7,3,11454
7,3,11457
8,2,11459
7,3,11462
6,4,11466
9,1,11467
9,1,11468
9,1,11469
9,1,11470
8,2,11472
6,4,11476
-1,1,11477
9,1,11478
8,2,11480
9,1,11481
9,1,11482
-1,1,11483
9,1,11484
7,3,11487
8,2,11489
9,1,11490
8,2,11492
8,2,11494
9,1,11495
7,3,11498
5,5,11503
7,3,11506
9,1,11507
9,1,11508
-1,1,11509
9,1,11510
9,1,11511
5,5,11516
-1,1,11517
8,2,11519
9,1,11520
-2,2,11522
9,1,11523
-1,1,11524
9,1,11525
-1,1,11526
9,1,11527
-4,4,11531
-2,2,11533
9,1,11534
7,3,11537
9,1,11538
9,1,11539
9,1,11540
9,1,11541
-1,1,11542
-3,3,11545
9,1,11546
8,2,11548
-2,2,11550
1,9,11559
7,3,11562
-3,3,11565
9,1,11566
-1,1,11567
4,6,11573
8,2,11575
9,1,11576
9,1,11577
5,5,11582
-2,2,11584
8,2,11586
9,1,11587
8,2,11589
9,1,11590
5,5,11595
8,2,11597
6,4,11601
5,5,11606
-20,20,11626
9,1,11627
8,2,11629
-1,1,11630
8,2,11632
6,4,11636
6,4,11640
0,10,11650
5,5,11655
-6,6,11661
-3,3,11664
9,1,11665
6,4,11669
-20,20,11689
5,5,11694
9,1,11695
9,1,11696
9,1,11697
9,1,11698
-2,2,11700
9,1,11701
4,6,11707
6,4,11711
6,4,11715
0,10,11725
4,6,11731
-20,20,11751
-20,20,11771
9,1,11772
8,2,11774
8,2,11776
-1,1,11777
7,3,11780
-20,20,11800
-1,1,11801
8,2,11803
-1,1,11804
8,2,11806
-2,2,11808
-2,2,11810
7,3,11813
6,4,11817
8,2,11819
7,3,11822
7,3,11825
9,1,11826
-2,2,11828
9,1,11829
9,1,11830
6,4,11834
7,3,11837
-5,5,11842
-1,1,11843
7,3,11846
9,1,11847
1,9,11856
7,3,11859
9,1,11860
5,5,11865
9,1,11866
-3,13,11879
8,2,11881
-9,19,11900
9,1,11901
8,2,11903
9,1,11904
9,1,11905
-11,11,11916
8,2,11918
-2,2,11920
-1,1,11921
7,3,11924
9,1,11925
8,2,11927
4,6,11933
9,1,11934
3,7,11941
9,1,11942
6,4,11946
9,1,11947
7,3,11950
7,3,11953
9,1,11954
9,1,11955
9,1,11956
-1,1,11957
3,7,11964
8,2,11966
6,4,11970
0,10,11980
9,1,11981
8,2,11983
8,2,11985
-20,20,12005
9,1,12006
9,1,12007
3,7,12014
-5,15,12029
7,3,12032
9,1,12033
9,1,12034
7,3,12037
9,1,12038
9,1,12039
7,3,12042
9,1,12043
-2,2,12045
5,5,12050
9,1,12051
9,1,12052
-4,4,12056
9,1,12057
8,2,12059
9,1,12060
9,1,12061
9,1,12062
9,1,12063
8,2,12065
8,2,12067
-1,1,12068
9,1,12069
-10,20,12089
-3,3,12092
8,2,12094
8,2,12096
-6,16,12112
-1,1,12113
7,3,12116
9,1,12117
7,3,12120
3,7,12127
6,4,12131
9,1,12132
8,2,12134
7,3,12137
-3,13,12150
9,1,12151
9,1,12152
6,4,12156
9,1,12157
8,2,12159
