episode_return,episode_length,total_steps
0,0,0
-14,14,14
-1,1,15
-20,20,35
-20,20,55
8,2,57
6,4,61
9,1,62
-1,1,63
-20,20,83
8,2,85
9,1,86
-20,20,106
7,3,109
9,1,110
-20,20,130
9,1,131
7,3,134
8,2,136
9,1,137
6,4,141
9,1,142
-1,1,143
9,1,144
-20,20,164
4,6,170
-6,6,176
6,4,180
7,3,183
4,6,189
-20,20,209
7,3,212
8,2,214
-1,1,215
-20,20,235
8,2,237
-20,20,257
-2,2,259
-4,4,263
-8,18,281
2,8,289
7,3,292
-13,13,305
-20,20,325
6,4,329
-20,20,349
9,1,350
9,1,351
4,6,357
-20,20,377
-20,20,397
6,4,401
3,7,408
-7,7,415
-1,1,416
6,4,420
9,1,421
-20,20,441
-20,20,461
5,5,466
8,2,468
-10,20,488
5,5,493
-10,10,503
7,3,506
9,1,507
6,4,511
8,2,513
-20,20,533
-20,20,553
-20,20,573
6,4,577
-3,3,580
8,2,582
-8,18,600
8,2,602
7,3,605
-11,11,616
-5,5,621
5,5,626
7,3,629
9,1,630
7,3,633
9,1,634
7,3,637
-2,2,639
9,1,640
1,9,649
-1,1,650
9,1,651
-1,1,652
-1,1,653
-1,1,654
6,4,658
7,3,661
3,7,668
-1,1,669
8,2,671
-1,1,672
1,9,681
7,3,684
9,1,685
8,2,687
-2,2,689
7,3,692
9,1,693
9,1,694
-1,1,695
-4,4,699
-2,2,701
-5,5,706
8,2,708
9,1,709
9,1,710
-3,3,713
-2,2,715
9,1,716
9,1,717
-1,1,718
8,2,720
9,1,721
9,1,722
9,1,723
9,1,724
-2,2,726
9,1,727
-1,1,728
-4,4,732
9,1,733
7,3,736
-1,1,737
-1,1,738
-1,1,739
9,1,740
9,1,741
-1,1,742
-1,1,743
9,1,744
9,1,745
-1,1,746
9,1,747
8,2,749
8,2,751
-1,1,752
9,1,753
-2,2,755
7,3,758
9,1,759
9,1,760
-2,2,762
-2,2,764
9,1,765
8,2,767
-1,1,768
9,1,769
7,3,772
8,2,774
9,1,775
9,1,776
8,2,778
9,1,779
8,2,781
-1,1,782
9,1,783
9,1,784
9,1,785
8,2,787
9,1,788
9,1,789
-4,14,803
9,1,804
9,1,805
-1,1,806
7,3,809
-4,4,813
8,2,815
-4,4,819
8,2,821
8,2,823
9,1,824
9,1,825
-2,2,827
9,1,828
-2,2,830
-2,2,832
8,2,834
-1,1,835
8,2,837
9,1,838
-4,4,842
-5,5,847
-1,1,848
8,2,850
6,4,854
7,3,857
9,1,858
-1,1,859
9,1,860
9,1,861
8,2,863
9,1,864
8,2,866
8,2,868
1,9,877
-7,7,884
-1,1,885
-1,1,886
8,2,888
9,1,889
7,3,892
9,1,893
9,1,894
8,2,896
5,5,901
9,1,902
8,2,904
6,4,908
9,1,909
8,2,911
7,3,914
8,2,916
-10,10,926
-1,1,927
2,8,935
-7,7,942
8,2,944
9,1,945
8,2,947
9,1,948
-1,1,949
9,1,950
5,5,955
9,1,956
9,1,957
-18,18,975
8,2,977
9,1,978
-5,5,983
6,4,987
8,2,989
-2,12,1001
8,2,1003
9,1,1004
-10,10,1014
9,1,1015
8,2,1017
7,3,1020
9,1,1021
9,1,1022
8,2,1024
-1,1,1025
6,4,1029
9,1,1030
9,1,1031
6,4,1035
-2,2,1037
7,3,1040
8,2,1042
5,5,1047
-1,1,1048
9,1,1049
9,1,1050
-8,8,1058
-8,18,1076
8,2,1078
8,2,1080
8,2,1082
9,1,1083
8,2,1085
8,2,1087
9,1,1088
8,2,1090
7,3,1093
6,4,1097
-13,13,1110
7,3,1113
9,1,1114
9,1,1115
9,1,1116
0,10,1126
-1,1,1127
-1,1,1128
-7,7,1135
-9,9,1144
8,2,1146
7,3,1149
9,1,1150
-2,2,1152
-1,11,1163
9,1,1164
8,2,1166
-17,17,1183
6,4,1187
-20,20,1207
8,2,1209
9,1,1210
7,3,1213
9,1,1214
8,2,1216
9,1,1217
9,1,1218
5,5,1223
9,1,1224
8,2,1226
7,3,1229
8,2,1231
8,2,1233
8,2,1235
7,3,1238
-2,12,1250
-1,1,1251
9,1,1252
7,3,1255
9,1,1256
8,2,1258
6,4,1262
0,10,1272
6,4,1276
9,1,1277
8,2,1279
6,4,1283
6,4,1287
9,1,1288
9,1,1289
9,1,1290
8,2,1292
9,1,1293
3,7,1300
6,4,1304
8,2,1306
8,2,1308
5,5,1313
-3,3,1316
8,2,1318
6,4,1322
9,1,1323
-3,13,1336
6,4,1340
9,1,1341
9,1,1342
-3,13,1355
1,9,1364
-10,20,1384
-13,13,1397
-4,14,1411
8,2,1413
9,1,1414
7,3,1417
9,1,1418
-1,1,1419
-2,2,1421
2,8,1429
9,1,1430
7,3,1433
7,3,1436
-20,20,1456
-5,5,1461
3,7,1468
9,1,1469
8,2,1471
9,1,1472
8,2,1474
-5,15,1489
8,2,1491
8,2,1493
8,2,1495
9,1,1496
1,9,1505
-3,3,1508
7,3,1511
9,1,1512
5,5,1517
8,2,1519
-3,3,1522
9,1,1523
8,2,1525
9,1,1526
7,3,1529
-1,1,1530
4,6,1536
7,3,1539
9,1,1540
9,1,1541
9,1,1542
-1,1,1543
8,2,1545
7,3,1548
-20,20,1568
9,1,1569
-20,20,1589
8,2,1591
9,1,1592
8,2,1594
9,1,1595
-5,15,1610
6,4,1614
-2,2,1616
8,2,1618
8,2,1620
-20,20,1640
-2,12,1652
3,7,1659
9,1,1660
9,1,1661
-12,12,1673
8,2,1675
4,6,1681
7,3,1684
7,3,1687
8,2,1689
9,1,1690
-1,1,1691
2,8,1699
8,2,1701
9,1,1702
9,1,1703
-20,20,1723
9,1,1724
7,3,1727
2,8,1735
5,5,1740
5,5,1745
7,3,1748
-12,12,1760
6,4,1764
-1,1,1765
9,1,1766
9,1,1767
9,1,1768
-5,15,1783
9,1,1784
9,1,1785
-6,6,1791
9,1,1792
6,4,1796
9,1,1797
8,2,1799
7,3,1802
3,7,1809
7,3,1812
-4,4,1816
8,2,1818
-8,18,1836
9,1,1837
9,1,1838
6,4,1842
8,2,1844
-4,4,1848
9,1,1849
6,4,1853
9,1,1854
-20,20,1874
2,8,1882
-20,20,1902
6,4,1906
-2,12,1918
9,1,1919
-6,6,1925
7,3,1928
7,3,1931
-2,12,1943
-1,11,1954
-1,1,1955
7,3,1958
6,4,1962
9,1,1963
8,2,1965
8,2,1967
-4,14,1981
9,1,1982
8,2,1984
9,1,1985
9,1,1986
6,4,1990
8,2,1992
-5,5,1997
9,1,1998
9,1,1999
8,2,2001
9,1,2002
8,2,2004
-20,20,2024
7,3,2027
9,1,2028
8,2,2030
7,3,2033
6,4,2037
8,2,2039
-1,1,2040
7,3,2043
4,6,2049
7,3,2052
9,1,2053
5,5,2058
7,3,2061
7,3,2064
8,2,2066
-20,20,2086
9,1,2087
7,3,2090
-1,11,2101
-10,20,2121
9,1,2122
-20,20,2142
9,1,2143
8,2,2145
3,7,2152
-20,20,2172
1,9,2181
7,3,2184
4,6,2190
6,4,2194
8,2,2196
9,1,2197
8,2,2199
6,4,2203
5,5,2208
-20,20,2228
7,3,2231
6,4,2235
-20,20,2255
6,4,2259
0,10,2269
4,6,2275
6,4,2279
8,2,2281
-19,19,2300
6,4,2304
-4,14,2318
9,1,2319
7,3,2322
-2,2,2324
-8,18,2342
-20,20,2362
8,2,2364
2,8,2372
-19,19,2391
4,6,2397
9,1,2398
2,8,2406
-9,19,2425
6,4,2429
3,7,2436
6,4,2440
9,1,2441
-3,13,2454
-5,15,2469
-10,20,2489
8,2,2491
7,3,2494
-7,17,2511
-6,16,2527
6,4,2531
-7,7,2538
-20,20,2558
5,5,2563
9,1,2564
9,1,2565
-2,12,2577
-20,20,2597
4,6,2603
3,7,2610
7,3,2613
2,8,2621
4,6,2627
-20,20,2647
-10,20,2667
-1,1,2668
-17,17,2685
8,2,2687
6,4,2691
0,10,2701
7,3,2704
7,3,2707
-20,20,2727
6,4,2731
-1,1,2732
0,10,2742
6,4,2746
6,4,2750
7,3,2753
-20,20,2773
4,6,2779
9,1,2780
9,1,2781
9,1,2782
-4,14,2796
9,1,2797
-4,4,2801
-20,20,2821
-6,16,2837
6,4,2841
9,1,2842
8,2,2844
-4,4,2848
5,5,2853
-19,19,2872
-5,5,2877
5,5,2882
9,1,2883
8,2,2885
-2,2,2887
-10,20,2907
-5,15,2922
9,1,2923
7,3,2926
7,3,2929
1,9,2938
9,1,2939
6,4,2943
7,3,2946
7,3,2949
-2,2,2951
9,1,2952
7,3,2955
6,4,2959
8,2,2961
-5,15,2976
0,10,2986
5,5,2991
2,8,2999
9,1,3000
6,4,3004
-1,1,3005
6,4,3009
9,1,3010
7,3,3013
9,1,3014
9,1,3015
-2,2,3017
1,9,3026
6,4,3030
6,4,3034
1,9,3043
3,7,3050
9,1,3051
8,2,3053
7,3,3056
6,4,3060
-4,14,3074
9,1,3075
9,1,3076
9,1,3077
2,8,3085
3,7,3092
2,8,3100
6,4,3104
9,1,3105
8,2,3107
-13,13,3120
9,1,3121
9,1,3122
8,2,3124
-3,3,3127
-1,1,3128
-3,3,3131
7,3,3134
5,5,3139
-20,20,3159
9,1,3160
7,3,3163
9,1,3164
3,7,3171
-8,8,3179
9,1,3180
9,1,3181
-2,2,3183
6,4,3187
5,5,3192
9,1,3193
9,1,3194
9,1,3195
8,2,3197
-15,15,3212
8,2,3214
8,2,3216
7,3,3219
9,1,3220
6,4,3224
3,7,3231
8,2,3233
7,3,3236
9,1,3237
8,2,3239
8,2,3241
8,2,3243
-6,16,3259
9,1,3260
7,3,3263
-7,7,3270
9,1,3271
9,1,3272
9,1,3273
9,1,3274
9,1,3275
6,4,3279
-1,11,3290
-5,5,3295
2,8,3303
-2,2,3305
8,2,3307
8,2,3309
-3,3,3312
2,8,3320
7,3,3323
-3,3,3326
9,1,3327
7,3,3330
1,9,3339
-1,1,3340
-7,17,3357
9,1,3358
8,2,3360
9,1,3361
-1,1,3362
9,1,3363
9,1,3364
8,2,3366
5,5,3371
7,3,3374
3,7,3381
9,1,3382
-5,15,3397
9,1,3398
9,1,3399
-1,1,3400
6,4,3404
8,2,3406
9,1,3407
9,1,3408
9,1,3409
8,2,3411
9,1,3412
8,2,3414
-5,5,3419
9,1,3420
-6,6,3426
6,4,3430
8,2,3432
7,3,3435
9,1,3436
7,3,3439
7,3,3442
6,4,3446
2,8,3454
9,1,3455
-3,3,3458
8,2,3460
-5,5,3465
8,2,3467
9,1,3468
7,3,3471
9,1,3472
-5,5,3477
-1,1,3478
9,1,3479
8,2,3481
8,2,3483
-2,2,3485
8,2,3487
9,1,3488
9,1,3489
8,2,3491
8,2,3493
7,3,3496
8,2,3498
9,1,3499
8,2,3501
-3,3,3504
6,4,3508
-1,1,3509
9,1,3510
-1,1,3511
8,2,3513
9,1,3514
6,4,3518
6,4,3522
9,1,3523
9,1,3524
9,1,3525
-2,2,3527
9,1,3528
9,1,3529
9,1,3530
-1,1,3531
9,1,3532
9,1,3533
7,3,3536
9,1,3537
9,1,3538
9,1,3539
9,1,3540
-4,4,3544
9,1,3545
9,1,3546
-3,3,3549
9,1,3550
9,1,3551
8,2,3553
9,1,3554
-2,2,3556
9,1,3557
-3,3,3560
9,1,3561
8,2,3563
7,3,3566
-2,2,3568
9,1,3569
8,2,3571
8,2,3573
-3,3,3576
9,1,3577
7,3,3580
9,1,3581
8,2,3583
7,3,3586
8,2,3588
9,1,3589
8,2,3591
9,1,3592
9,1,3593
6,4,3597
8,2,3599
9,1,3600
7,3,3603
6,4,3607
-1,11,3618
8,2,3620
-3,3,3623
9,1,3624
4,6,3630
8,2,3632
9,1,3633
-3,3,3636
9,1,3637
7,3,3640
-1,1,3641
6,4,3645
8,2,3647
8,2,3649
7,3,3652
9,1,3653
-1,1,3654
6,4,3658
-1,1,3659
-4,4,3663
7,3,3666
9,1,3667
9,1,3668
9,1,3669
7,3,3672
6,4,3676
9,1,3677
9,1,3678
-1,1,3679
-1,1,3680
8,2,3682
8,2,3684
8,2,3686
9,1,3687
9,1,3688
-6,6,3694
-1,11,3705
8,2,3707
7,3,3710
9,1,3711
9,1,3712
9,1,3713
8,2,3715
9,1,3716
8,2,3718
9,1,3719
9,1,3720
9,1,3721
6,4,3725
9,1,3726
9,1,3727
7,3,3730
8,2,3732
-1,1,3733
9,1,3734
-1,1,3735
9,1,3736
9,1,3737
8,2,3739
9,1,3740
9,1,3741
-1,1,3742
8,2,3744
-2,2,3746
9,1,3747
9,1,3748
6,4,3752
-5,5,3757
8,2,3759
9,1,3760
8,2,3762
9,1,3763
-2,2,3765
7,3,3768
9,1,3769
9,1,3770
-1,1,3771
8,2,3773
9,1,3774
9,1,3775
8,2,3777
7,3,3780
-1,1,3781
9,1,3782
-1,1,3783
9,1,3784
-2,2,3786
9,1,3787
9,1,3788
9,1,3789
8,2,3791
8,2,3793
-6,6,3799
-4,4,3803
9,1,3804
8,2,3806
5,5,3811
8,2,3813
9,1,3814
8,2,3816
-3,3,3819
9,1,3820
-1,1,3821
8,2,3823
9,1,3824
-1,1,3825
1,9,3834
9,1,3835
9,1,3836
7,3,3839
7,3,3842
6,4,3846
8,2,3848
-1,1,3849
-2,2,3851
-3,3,3854
9,1,3855
6,4,3859
-1,1,3860
9,1,3861
9,1,3862
9,1,3863
9,1,3864
8,2,3866
-1,1,3867
7,3,3870
9,1,3871
9,1,3872
9,1,3873
9,1,3874
9,1,3875
-1,1,3876
6,4,3880
9,1,3881
-8,8,3889
9,1,3890
7,3,3893
9,1,3894
-2,2,3896
-2,2,3898
9,1,3899
8,2,3901
8,2,3903
7,3,3906
7,3,3909
7,3,3912
8,2,3914
7,3,3917
9,1,3918
8,2,3920
8,2,3922
8,2,3924
9,1,3925
8,2,3927
-1,1,3928
9,1,3929
-15,15,3944
8,2,3946
8,2,3948
9,1,3949
9,1,3950
6,4,3954
9,1,3955
8,2,3957
9,1,3958
-1,1,3959
7,3,3962
8,2,3964
8,2,3966
6,4,3970
9,1,3971
9,1,3972
9,1,3973
-2,2,3975
-1,1,3976
1,9,3985
-2,2,3987
6,4,3991
8,2,3993
9,1,3994
9,1,3995
-1,1,3996
-2,2,3998
9,1,3999
8,2,4001
9,1,4002
9,1,4003
9,1,4004
8,2,4006
9,1,4007
9,1,4008
-1,1,4009
9,1,4010
9,1,4011
9,1,4012
9,1,4013
9,1,4014
9,1,4015
9,1,4016
7,3,4019
7,3,4022
9,1,4023
9,1,4024
8,2,4026
9,1,4027
7,3,4030
4,6,4036
9,1,4037
7,3,4040
-3,3,4043
-10,20,4063
9,1,4064
-1,1,4065
0,10,4075
9,1,4076
-6,6,4082
6,4,4086
-1,1,4087
9,1,4088
8,2,4090
9,1,4091
8,2,4093
6,4,4097
-1,1,4098
9,1,4099
9,1,4100
-4,4,4104
7,3,4107
9,1,4108
8,2,4110
-2,2,4112
8,2,4114
9,1,4115
-2,2,4117
9,1,4118
9,1,4119
9,1,4120
9,1,4121
-1,1,4122
9,1,4123
-2,2,4125
9,1,4126
-16,16,4142
-20,20,4162
9,1,4163
9,1,4164
-2,2,4166
-4,4,4170
2,8,4178
9,1,4179
-2,2,4181
-8,18,4199
-1,1,4200
-1,1,4201
9,1,4202
-2,2,4204
9,1,4205
-2,2,4207
7,3,4210
-1,1,4211
8,2,4213
9,1,4214
-1,1,4215
9,1,4216
9,1,4217
9,1,4218
8,2,4220
6,4,4224
8,2,4226
8,2,4228
8,2,4230
9,1,4231
9,1,4232
8,2,4234
6,4,4238
-1,1,4239
-9,9,4248
9,1,4249
6,4,4253
8,2,4255
-2,2,4257
-5,15,4272
0,10,4282
7,3,4285
-4,4,4289
-10,20,4309
9,1,4310
9,1,4311
8,2,4313
-1,1,4314
9,1,4315
9,1,4316
6,4,4320
9,1,4321
-3,3,4324
8,2,4326
8,2,4328
-1,1,4329
-1,1,4330
-7,7,4337
8,2,4339
7,3,4342
8,2,4344
9,1,4345
-2,2,4347
9,1,4348
-1,1,4349
7,3,4352
8,2,4354
8,2,4356
9,1,4357
-2,2,4359
-1,1,4360
-17,17,4377
8,2,4379
9,1,4380
5,5,4385
6,4,4389
8,2,4391
9,1,4392
6,4,4396
9,1,4397
9,1,4398
-1,1,4399
8,2,4401
9,1,4402
-2,2,4404
-1,11,4415
4,6,4421
8,2,4423
-8,18,4441
9,1,4442
9,1,4443
9,1,4444
9,1,4445
-1,1,4446
9,1,4447
-2,2,4449
9,1,4450
5,5,4455
5,5,4460
9,1,4461
8,2,4463
8,2,4465
9,1,4466
-1,1,4467
8,2,4469
7,3,4472
-10,20,4492
6,4,4496
-1,1,4497
9,1,4498
8,2,4500
7,3,4503
9,1,4504
8,2,4506
-14,14,4520
-1,1,4521
9,1,4522
-1,11,4533
7,3,4536
8,2,4538
9,1,4539
1,9,4548
9,1,4549
9,1,4550
-20,20,4570
8,2,4572
8,2,4574
3,7,4581
8,2,4583
7,3,4586
-2,2,4588
-1,1,4589
9,1,4590
-7,17,4607
8,2,4609
9,1,4610
-1,1,4611
-10,20,4631
6,4,4635
9,1,4636
5,5,4641
1,9,4650
9,1,4651
9,1,4652
9,1,4653
-1,1,4654
7,3,4657
9,1,4658
-5,15,4673
8,2,4675
9,1,4676
9,1,4677
8,2,4679
-3,3,4682
-2,2,4684
9,1,4685
7,3,4688
-1,1,4689
-9,9,4698
8,2,4700
9,1,4701
-1,1,4702
7,3,4705
6,4,4709
9,1,4710
9,1,4711
7,3,4714
9,1,4715
8,2,4717
5,5,4722
8,2,4724
6,4,4728
9,1,4729
7,3,4732
-1,1,4733
8,2,4735
8,2,4737
-3,13,4750
-20,20,4770
9,1,4771
8,2,4773
9,1,4774
8,2,4776
-8,18,4794
4,6,4800
8,2,4802
8,2,4804
7,3,4807
8,2,4809
9,1,4810
7,3,4813
6,4,4817
9,1,4818
6,4,4822
4,6,4828
-1,1,4829
9,1,4830
-20,20,4850
4,6,4856
9,1,4857
6,4,4861
-4,4,4865
6,4,4869
6,4,4873
-5,5,4878
9,1,4879
8,2,4881
-1,1,4882
1,9,4891
8,2,4893
9,1,4894
9,1,4895
6,4,4899
7,3,4902
9,1,4903
8,2,4905
9,1,4906
9,1,4907
9,1,4908
9,1,4909
9,1,4910
9,1,4911
8,2,4913
4,6,4919
6,4,4923
-1,1,4924
7,3,4927
-2,2,4929
9,1,4930
-1,1,4931
-2,2,4933
7,3,4936
-8,8,4944
-20,20,4964
9,1,4965
8,2,4967
-15,15,4982
7,3,4985
8,2,4987
8,2,4989
3,7,4996
-12,12,5008
9,1,5009
8,2,5011
-1,1,5012
-20,20,5032
-1,1,5033
5,5,5038
6,4,5042
8,2,5044
8,2,5046
9,1,5047
8,2,5049
-1,1,5050
-2,2,5052
-1,1,5053
9,1,5054
9,1,5055
9,1,5056
9,1,5057
8,2,5059
5,5,5064
9,1,5065
9,1,5066
9,1,5067
8,2,5069
9,1,5070
9,1,5071
4,6,5077
-10,10,5087
-1,1,5088
9,1,5089
8,2,5091
9,1,5092
9,1,5093
1,9,5102
9,1,5103
9,1,5104
8,2,5106
9,1,5107
9,1,5108
3,7,5115
9,1,5116
8,2,5118
6,4,5122
-9,19,5141
6,4,5145
9,1,5146
5,5,5151
-4,4,5155
8,2,5157
9,1,5158
8,2,5160
9,1,5161
-7,7,5168
5,5,5173
9,1,5174
9,1,5175
-2,2,5177
7,3,5180
8,2,5182
8,2,5184
9,1,5185
8,2,5187
9,1,5188
-4,4,5192
8,2,5194
7,3,5197
-1,1,5198
8,2,5200
9,1,5201
7,3,5204
9,1,5205
9,1,5206
9,1,5207
9,1,5208
9,1,5209
9,1,5210
9,1,5211
-6,16,5227
9,1,5228
9,1,5229
7,3,5232
8,2,5234
-1,11,5245
9,1,5246
4,6,5252
8,2,5254
-3,3,5257
9,1,5258
8,2,5260
8,2,5262
5,5,5267
9,1,5268
-1,1,5269
9,1,5270
-3,3,5273
8,2,5275
8,2,5277
8,2,5279
9,1,5280
-4,4,5284
-2,2,5286
8,2,5288
-4,4,5292
9,1,5293
9,1,5294
4,6,5300
6,4,5304
9,1,5305
-9,19,5324
8,2,5326
8,2,5328
8,2,5330
9,1,5331
9,1,5332
7,3,5335
6,4,5339
9,1,5340
8,2,5342
5,5,5347
8,2,5349
8,2,5351
8,2,5353
9,1,5354
6,4,5358
8,2,5360
9,1,5361
-1,1,5362
9,1,5363
9,1,5364
9,1,5365
9,1,5366
-8,8,5374
7,3,5377
8,2,5379
-6,6,5385
8,2,5387
-5,5,5392
6,4,5396
7,3,5399
5,5,5404
9,1,5405
-10,20,5425
7,3,5428
8,2,5430
8,2,5432
-1,1,5433
9,1,5434
-1,1,5435
8,2,5437
9,1,5438
1,9,5447
8,2,5449
6,4,5453
-1,1,5454
7,3,5457
5,5,5462
9,1,5463
9,1,5464
7,3,5467
8,2,5469
-6,16,5485
8,2,5487
5,5,5492
6,4,5496
-3,3,5499
8,2,5501
9,1,5502
6,4,5506
9,1,5507
9,1,5508
9,1,5509
7,3,5512
9,1,5513
8,2,5515
8,2,5517
9,1,5518
8,2,5520
-1,1,5521
9,1,5522
8,2,5524
9,1,5525
-4,4,5529
9,1,5530
-1,11,5541
9,1,5542
-1,1,5543
9,1,5544
6,4,5548
-7,7,5555
8,2,5557
9,1,5558
8,2,5560
6,4,5564
-4,4,5568
8,2,5570
9,1,5571
6,4,5575
7,3,5578
7,3,5581
8,2,5583
7,3,5586
7,3,5589
4,6,5595
-2,2,5597
7,3,5600
1,9,5609
9,1,5610
8,2,5612
4,6,5618
8,2,5620
8,2,5622
8,2,5624
8,2,5626
9,1,5627
8,2,5629
8,2,5631
7,3,5634
9,1,5635
8,2,5637
6,4,5641
8,2,5643
8,2,5645
7,3,5648
7,3,5651
8,2,5653
8,2,5655
7,3,5658
-8,8,5666
9,1,5667
8,2,5669
6,4,5673
9,1,5674
-1,1,5675
8,2,5677
8,2,5679
9,1,5680
9,1,5681
-2,2,5683
-1,1,5684
9,1,5685
9,1,5686
2,8,5694
9,1,5695
7,3,5698
-9,9,5707
8,2,5709
6,4,5713
8,2,5715
-9,9,5724
9,1,5725
8,2,5727
8,2,5729
7,3,5732
9,1,5733
-4,4,5737
8,2,5739
9,1,5740
-17,17,5757
6,4,5761
9,1,5762
9,1,5763
8,2,5765
-1,1,5766
8,2,5768
7,3,5771
-2,2,5773
-1,1,5774
6,4,5778
9,1,5779
0,10,5789
7,3,5792
8,2,5794
9,1,5795
9,1,5796
8,2,5798
-4,4,5802
7,3,5805
9,1,5806
9,1,5807
9,1,5808
-20,20,5828
-1,1,5829
5,5,5834
8,2,5836
4,6,5842
7,3,5845
7,3,5848
9,1,5849
9,1,5850
8,2,5852
8,2,5854
9,1,5855
9,1,5856
6,4,5860
9,1,5861
9,1,5862
7,3,5865
8,2,5867
-2,2,5869
9,1,5870
9,1,5871
8,2,5873
7,3,5876
-1,11,5887
7,3,5890
-2,2,5892
6,4,5896
7,3,5899
8,2,5901
8,2,5903
8,2,5905
-2,2,5907
8,2,5909
9,1,5910
7,3,5913
-5,5,5918
9,1,5919
8,2,5921
7,3,5924
9,1,5925
8,2,5927
8,2,5929
7,3,5932
9,1,5933
4,6,5939
-1,1,5940
7,3,5943
8,2,5945
6,4,5949
9,1,5950
8,2,5952
-6,6,5958
-1,1,5959
-1,1,5960
8,2,5962
7,3,5965
-3,3,5968
9,1,5969
9,1,5970
8,2,5972
9,1,5973
8,2,5975
4,6,5981
7,3,5984
7,3,5987
-1,1,5988
8,2,5990
9,1,5991
8,2,5993
9,1,5994
8,2,5996
9,1,5997
-1,1,5998
6,4,6002
9,1,6003
-1,1,6004
8,2,6006
7,3,6009
9,1,6010
9,1,6011
-1,1,6012
8,2,6014
-2,2,6016
9,1,6017
9,1,6018
6,4,6022
9,1,6023
7,3,6026
8,2,6028
1,9,6037
6,4,6041
7,3,6044
9,1,6045
9,1,6046
-5,5,6051
9,1,6052
-1,1,6053
5,5,6058
8,2,6060
6,4,6064
9,1,6065
8,2,6067
6,4,6071
7,3,6074
9,1,6075
7,3,6078
3,7,6085
5,5,6090
9,1,6091
9,1,6092
9,1,6093
-6,6,6099
1,9,6108
8,2,6110
7,3,6113
9,1,6114
5,5,6119
8,2,6121
-2,2,6123
-8,8,6131
9,1,6132
9,1,6133
7,3,6136
9,1,6137
7,3,6140
4,6,6146
9,1,6147
8,2,6149
8,2,6151
8,2,6153
2,8,6161
9,1,6162
8,2,6164
8,2,6166
7,3,6169
9,1,6170
7,3,6173
8,2,6175
9,1,6176
9,1,6177
-1,1,6178
8,2,6180
8,2,6182
7,3,6185
-1,1,6186
8,2,6188
-5,5,6193
7,3,6196
8,2,6198
9,1,6199
9,1,6200
9,1,6201
-1,1,6202
-1,1,6203
8,2,6205
-1,1,6206
6,4,6210
9,1,6211
9,1,6212
5,5,6217
6,4,6221
6,4,6225
7,3,6228
9,1,6229
9,1,6230
-2,2,6232
9,1,6233
7,3,6236
7,3,6239
-2,2,6241
8,2,6243
-2,2,6245
9,1,6246
9,1,6247
5,5,6252
-1,1,6253
7,3,6256
-2,2,6258
-9,9,6267
7,3,6270
6,4,6274
8,2,6276
7,3,6279
8,2,6281
-2,12,6293
7,3,6296
8,2,6298
0,10,6308
-3,3,6311
-4,4,6315
5,5,6320
7,3,6323
6,4,6327
8,2,6329
-2,2,6331
7,3,6334
-6,16,6350
8,2,6352
-3,3,6355
8,2,6357
7,3,6360
7,3,6363
-1,1,6364
8,2,6366
9,1,6367
7,3,6370
9,1,6371
-2,2,6373
7,3,6376
9,1,6377
7,3,6380
9,1,6381
9,1,6382
9,1,6383
9,1,6384
-2,2,6386
9,1,6387
9,1,6388
-2,2,6390
9,1,6391
8,2,6393
-1,1,6394
-4,4,6398
8,2,6400
6,4,6404
7,3,6407
8,2,6409
8,2,6411
7,3,6414
-8,8,6422
7,3,6425
9,1,6426
8,2,6428
7,3,6431
9,1,6432
8,2,6434
9,1,6435
9,1,6436
6,4,6440
5,5,6445
7,3,6448
-2,2,6450
3,7,6457
-1,1,6458
8,2,6460
7,3,6463
9,1,6464
6,4,6468
8,2,6470
7,3,6473
8,2,6475
9,1,6476
6,4,6480
-1,1,6481
8,2,6483
6,4,6487
-2,2,6489
9,1,6490
9,1,6491
-1,1,6492
-2,2,6494
7,3,6497
5,5,6502
9,1,6503
6,4,6507
8,2,6509
-3,3,6512
-1,1,6513
9,1,6514
9,1,6515
-1,1,6516
9,1,6517
8,2,6519
9,1,6520
9,1,6521
6,4,6525
-3,3,6528
7,3,6531
-6,6,6537
9,1,6538
8,2,6540
-5,5,6545
9,1,6546
-1,11,6557
-1,1,6558
8,2,6560
8,2,6562
6,4,6566
-9,9,6575
9,1,6576
7,3,6579
8,2,6581
9,1,6582
9,1,6583
6,4,6587
9,1,6588
9,1,6589
9,1,6590
8,2,6592
9,1,6593
-1,1,6594
9,1,6595
7,3,6598
5,5,6603
6,4,6607
7,3,6610
9,1,6611
-5,5,6616
9,1,6617
-2,2,6619
7,3,6622
9,1,6623
9,1,6624
