episode_return,episode_length,total_steps
5,2,18935
10,1,18936
-15,3,18939
-20,7,18946
10,1,18947
0,3,18950
5,2,18952
-5,4,18956
-10,5,18961
-10,2,18963
-100,20,18983
-10,5,18988
-65,16,19004
-35,10,19014
10,1,19015
-5,4,19019
-15,6,19025
-45,12,19037
-100,20,19057
-15,6,19063
-20,7,19070
10,1,19071
-25,8,19079
-100,20,19099
10,1,19100
0,3,19103
-20,4,19107
-35,10,19117
-35,10,19127
-35,10,19137
5,2,19139
-60,15,19154
-40,8,19162
-50,10,19172
-5,4,19176
-50,13,19189
-45,12,19201
-75,18,19219
-10,5,19224
-85,20,19244
-15,6,19250
10,1,19251
-10,5,19256
10,1,19257
10,1,19258
-5,4,19262
-5,4,19266
-30,9,19275
-10,5,19280
-5,4,19284
-50,10,19294
-45,12,19306
0,3,19309
-65,13,19322
-35,7,19329
0,3,19332
-50,13,19345
-100,20,19365
-5,4,19369
-80,19,19388
-5,4,19392
-80,19,19411
-20,7,19418
-100,20,19438
-100,20,19458
0,3,19461
-60,15,19476
-100,20,19496
-25,8,19504
10,1,19505
10,1,19506
10,1,19507
10,1,19508
-15,6,19514
-5,4,19518
10,1,19519
-35,7,19526
-25,8,19534
-20,7,19541
-5,4,19545
-35,7,19552
10,1,19553
-100,20,19573
5,2,19575
-10,2,19577
-100,20,19597
-15,6,19603
-25,5,19608
10,1,19609
-30,9,19618
-15,6,19624
5,2,19626
-100,20,19646
-30,9,19655
-45,12,19667
-20,4,19671
-15,6,19677
-5,4,19681
-30,9,19690
0,3,19693
-55,11,19704
-5,4,19708
0,3,19711
-40,11,19722
0,3,19725
0,3,19728
-50,13,19741
-55,11,19752
-45,12,19764
-10,5,19769
-100,20,19789
-25,8,19797
5,2,19799
-20,7,19806
-15,3,19809
-100,20,19829
0,3,19832
5,2,19834
0,3,19837
5,2,19839
-20,7,19846
-100,20,19866
-35,10,19876
-5,4,19880
-90,18,19898
-5,4,19902
-30,9,19911
0,3,19914
-20,7,19921
-20,7,19928
-100,20,19948
-60,15,19963
-55,11,19974
-5,4,19978
-50,13,19991
-100,20,20011
-25,8,20019
-100,20,20039
-20,7,20046
5,2,20048
10,1,20049
0,3,20052
-100,20,20072
-30,9,20081
-5,1,20082
0,3,20085
10,1,20086
5,2,20088
-35,7,20095
5,2,20097
-20,7,20104
-5,1,20105
-20,7,20112
-45,12,20124
-100,20,20144
10,1,20145
0,3,20148
-40,8,20156
-20,7,20163
-5,4,20167
5,2,20169
-10,5,20174
0,3,20177
0,3,20180
-5,4,20184
-100,20,20204
-35,7,20211
-100,20,20231
-15,6,20237
-50,10,20247
0,3,20250
5,2,20252
-45,12,20264
5,2,20266
-100,20,20286
5,2,20288
10,1,20289
-20,7,20296
0,3,20299
10,1,20300
-100,20,20320
-35,10,20330
-5,4,20334
0,3,20337
-100,20,20357
-5,4,20361
-100,20,20381
-50,10,20391
-10,5,20396
5,2,20398
-100,20,20418
-20,7,20425
0,3,20428
-60,12,20440
-15,6,20446
-75,15,20461
5,2,20463
-15,3,20466
5,2,20468
-5,4,20472
-25,8,20480
-60,12,20492
-35,10,20502
-5,4,20506
-15,6,20512
10,1,20513
-30,6,20519
-100,20,20539
0,3,20542
5,2,20544
-20,7,20551
5,2,20553
-10,5,20558
10,1,20559
5,2,20561
-35,10,20571
-15,3,20574
-20,7,20581
-100,20,20601
-35,10,20611
-5,4,20615
-50,13,20628
-5,4,20632
5,2,20634
10,1,20635
5,2,20637
10,1,20638
-100,20,20658
0,3,20661
-40,11,20672
-75,18,20690
-10,5,20695
0,3,20698
10,1,20699
5,2,20701
-45,12,20713
-30,9,20722
-100,20,20742
0,3,20745
-70,17,20762
5,2,20764
-50,13,20777
-30,9,20786
-15,3,20789
5,2,20791
-25,8,20799
10,1,20800
-50,10,20810
-80,16,20826
5,2,20828
-5,4,20832
10,1,20833
10,1,20834
10,1,20835
10,1,20836
-5,4,20840
-5,4,20844
-25,5,20849
5,2,20851
-20,4,20855
-35,10,20865
-35,10,20875
10,1,20876
-100,20,20896
10,1,20897
-5,4,20901
-30,9,20910
10,1,20911
-35,7,20918
0,3,20921
10,1,20922
-70,17,20939
-70,17,20956
0,3,20959
-10,5,20964
-25,5,20969
-30,9,20978
-10,2,20980
-35,10,20990
-20,7,20997
-30,9,21006
-15,6,21012
10,1,21013
-15,6,21019
-15,6,21025
-100,20,21045
-5,1,21046
-35,10,21056
0,3,21059
-100,20,21079
-100,20,21099
-20,7,21106
-100,20,21126
-10,5,21131
-20,7,21138
-45,12,21150
0,3,21153
-100,20,21173
-65,16,21189
-70,14,21203
-35,10,21213
10,1,21214
5,2,21216
-10,5,21221
10,1,21222
-35,7,21229
-30,9,21238
-20,7,21245
5,2,21247
5,2,21249
0,3,21252
-65,16,21268
-25,8,21276
5,2,21278
-30,6,21284
10,1,21285
0,3,21288
-75,15,21303
-55,14,21317
-100,20,21337
10,1,21338
10,1,21339
-10,5,21344
-40,11,21355
-20,7,21362
-55,14,21376
-10,2,21378
5,2,21380
0,3,21383
-25,8,21391
-20,7,21398
-20,7,21405
-70,14,21419
10,1,21420
-60,12,21432
0,3,21435
-25,8,21443
-5,4,21447
-15,6,21453
-60,15,21468
0,3,21471
5,2,21473
0,3,21476
-65,13,21489
-40,11,21500
5,2,21502
10,1,21503
-55,11,21514
10,1,21515
0,3,21518
-15,3,21521
-40,11,21532
-100,20,21552
-15,6,21558
-5,1,21559
5,2,21561
-100,20,21581
-15,6,21587
-100,20,21607
5,2,21609
-100,20,21629
-20,7,21636
5,2,21638
-65,16,21654
-20,7,21661
10,1,21662
-50,13,21675
-25,8,21683
-15,3,21686
-100,20,21706
-50,13,21719
-35,10,21729
-75,18,21747
-75,15,21762
-30,9,21771
0,3,21774
5,2,21776
-45,12,21788
0,3,21791
-100,20,21811
-20,7,21818
-20,4,21822
-65,13,21835
-5,1,21836
5,2,21838
-35,10,21848
-10,5,21853
10,1,21854
-30,9,21863
-15,6,21869
-15,6,21875
-25,8,21883
-20,4,21887
-15,6,21893
-50,13,21906
5,2,21908
-25,8,21916
5,2,21918
-5,1,21919
10,1,21920
-10,5,21925
-35,10,21935
-35,10,21945
-40,11,21956
-100,20,21976
5,2,21978
-10,5,21983
0,3,21986
-100,20,22006
5,2,22008
-5,4,22012
5,2,22014
0,3,22017
-100,20,22037
-40,8,22045
5,2,22047
-40,11,22058
-85,20,22078
-55,14,22092
10,1,22093
-10,5,22098
-10,2,22100
-100,20,22120
-50,13,22133
-50,13,22146
-40,8,22154
-100,20,22174
5,2,22176
-100,20,22196
10,1,22197
-10,5,22202
-30,9,22211
-5,4,22215
-100,20,22235
10,1,22236
-15,6,22242
5,2,22244
-20,7,22251
5,2,22253
0,3,22256
-65,13,22269
10,1,22270
10,1,22271
-30,9,22280
-15,6,22286
-25,8,22294
-10,5,22299
-15,6,22305
-5,1,22306
10,1,22307
-30,6,22313
-100,20,22333
5,2,22335
10,1,22336
5,2,22338
-35,10,22348
-50,13,22361
-100,20,22381
5,2,22383
-55,14,22397
5,2,22399
-5,4,22403
10,1,22404
0,3,22407
5,2,22409
0,3,22412
-20,7,22419
5,2,22421
-50,13,22434
0,3,22437
5,2,22439
-25,5,22444
5,2,22446
-40,11,22457
-5,4,22461
-25,8,22469
10,1,22470
-10,5,22475
-30,9,22484
10,1,22485
-60,15,22500
-55,11,22511
-100,20,22531
-50,13,22544
-5,4,22548
10,1,22549
0,3,22552
-15,6,22558
-20,7,22565
10,1,22566
-50,10,22576
-100,20,22596
-40,11,22607
-15,6,22613
-25,8,22621
-100,20,22641
-5,4,22645
-30,9,22654
-30,9,22663
-10,5,22668
-10,5,22673
-65,13,22686
-30,9,22695
-35,10,22705
-100,20,22725
-30,9,22734
5,2,22736
-100,20,22756
-5,4,22760
-20,4,22764
-5,4,22768
10,1,22769
-25,8,22777
-60,15,22792
10,1,22793
5,2,22795
-15,3,22798
-5,4,22802
-15,6,22808
-30,9,22817
10,1,22818
0,3,22821
-10,5,22826
-10,5,22831
-85,20,22851
-100,20,22871
5,2,22873
5,2,22875
-35,10,22885
-20,7,22892
-5,4,22896
5,2,22898
10,1,22899
0,3,22902
0,3,22905
-100,20,22925
-20,7,22932
10,1,22933
-5,4,22937
5,2,22939
10,1,22940
-35,10,22950
-75,18,22968
-30,9,22977
-80,16,22993
-25,8,23001
-50,13,23014
-5,4,23018
10,1,23019
-20,7,23026
-100,20,23046
-85,20,23066
-15,3,23069
-70,17,23086
-10,5,23091
-25,8,23099
5,2,23101
10,1,23102
10,1,23103
5,2,23105
-5,4,23109
0,3,23112
-5,4,23116
-15,6,23122
-100,20,23142
10,1,23143
5,2,23145
-20,7,23152
-40,11,23163
-5,4,23167
10,1,23168
-15,6,23174
-60,15,23189
5,2,23191
-20,7,23198
-35,10,23208
-20,7,23215
-15,3,23218
-40,8,23226
10,1,23227
-5,4,23231
-25,8,23239
-100,20,23259
-35,10,23269
-50,13,23282
5,2,23284
10,1,23285
5,2,23287
-30,9,23296
-15,6,23302
-15,6,23308
-5,4,23312
-100,20,23332
-25,8,23340
-20,7,23347
10,1,23348
-15,6,23354
-30,9,23363
-100,20,23383
-70,17,23400
-40,11,23411
-10,5,23416
10,1,23417
-10,5,23422
-20,7,23429
0,3,23432
-20,7,23439
-35,10,23449
10,1,23450
-10,2,23452
-5,4,23456
-10,5,23461
0,3,23464
-50,13,23477
-35,7,23484
-100,20,23504
10,1,23505
10,1,23506
5,2,23508
-15,6,23514
-20,7,23521
-25,5,23526
0,3,23529
-10,5,23534
-30,9,23543
-20,7,23550
-10,2,23552
10,1,23553
-60,12,23565
10,1,23566
-20,4,23570
-10,5,23575
-10,5,23580
0,3,23583
-15,6,23589
-5,1,23590
5,2,23592
-75,18,23610
-15,6,23616
-40,11,23627
-5,1,23628
5,2,23630
-50,10,23640
-15,6,23646
-25,8,23654
5,2,23656
-5,4,23660
-5,4,23664
5,2,23666
5,2,23668
0,3,23671
-30,9,23680
-10,2,23682
-40,11,23693
-40,11,23704
10,1,23705
-40,11,23716
-50,13,23729
-20,7,23736
10,1,23737
0,3,23740
-35,10,23750
5,2,23752
5,2,23754
5,2,23756
-30,9,23765
-100,20,23785
-20,4,23789
5,2,23791
10,1,23792
-5,4,23796
0,3,23799
5,2,23801
-20,7,23808
-40,11,23819
-55,14,23833
-100,20,23853
-30,9,23862
-15,6,23868
-30,9,23877
-5,4,23881
10,1,23882
0,3,23885
-15,6,23891
-15,6,23897
-100,20,23917
-20,4,23921
-15,3,23924
-30,6,23930
5,2,23932
10,1,23933
-100,20,23953
0,3,23956
0,3,23959
10,1,23960
5,2,23962
-5,1,23963
5,2,23965
-25,8,23973
-15,6,23979
10,1,23980
-15,6,23986
10,1,23987
10,1,23988
-30,9,23997
0,3,24000
-100,20,24020
-5,4,24024
-100,20,24044
-40,11,24055
-35,10,24065
-15,6,24071
-60,12,24083
-100,20,24103
-20,7,24110
10,1,24111
-15,3,24114
-20,4,24118
-15,6,24124
-30,9,24133
-20,4,24137
0,3,24140
-30,9,24149
-45,12,24161
-35,7,24168
-20,7,24175
5,2,24177
-10,5,24182
0,3,24185
0,3,24188
-5,1,24189
-20,7,24196
10,1,24197
-60,12,24209
-30,6,24215
-85,17,24232
5,2,24234
-5,4,24238
-100,20,24258
-70,17,24275
-45,12,24287
0,3,24290
-50,10,24300
-25,8,24308
5,2,24310
10,1,24311
-65,13,24324
10,1,24325
-60,12,24337
0,3,24340
-25,8,24348
-40,11,24359
-20,7,24366
10,1,24367
-5,1,24368
-10,5,24373
-30,6,24379
-35,10,24389
-20,7,24396
-40,8,24404
10,1,24405
5,2,24407
-70,17,24424
5,2,24426
-15,3,24429
-10,5,24434
0,3,24437
-5,4,24441
-10,5,24446
-25,5,24451
-5,4,24455
-45,12,24467
0,3,24470
-70,17,24487
0,3,24490
10,1,24491
-55,11,24502
5,2,24504
5,2,24506
-70,17,24523
-10,5,24528
10,1,24529
-10,5,24534
-35,10,24544
10,1,24545
-100,20,24565
10,1,24566
-35,7,24573
-100,20,24593
10,1,24594
-10,5,24599
10,1,24600
-40,8,24608
-20,7,24615
-40,11,24626
-100,20,24646
0,3,24649
-20,7,24656
10,1,24657
0,3,24660
-100,20,24680
-25,8,24688
10,1,24689
-60,15,24704
-100,20,24724
-10,5,24729
-40,11,24740
-25,8,24748
-20,7,24755
-20,7,24762
-70,17,24779
5,2,24781
-10,2,24783
-95,19,24802
-15,6,24808
-35,10,24818
10,1,24819
-5,4,24823
10,1,24824
10,1,24825
10,1,24826
-10,5,24831
-5,4,24835
-35,10,24845
-40,11,24856
-15,6,24862
10,1,24863
10,1,24864
-15,6,24870
-65,13,24883
-45,12,24895
10,1,24896
-100,20,24916
-35,10,24926
-35,10,24936
-50,10,24946
10,1,24947
-10,5,24952
5,2,24954
-25,8,24962
0,3,24965
10,1,24966
0,3,24969
10,1,24970
-40,11,24981
-40,11,24992
10,1,24993
0,3,24996
0,3,24999
-5,4,25003
-15,6,25009
0,3,25012
-30,9,25021
10,1,25022
10,1,25023
5,2,25025
-5,4,25029
-35,10,25039
-100,20,25059
10,1,25060
10,1,25061
5,2,25063
-100,20,25083
-5,4,25087
5,2,25089
-25,8,25097
-25,5,25102
-30,9,25111
-30,6,25117
-100,20,25137
-10,5,25142
-40,11,25153
-60,15,25168
-75,15,25183
-30,9,25192
-20,7,25199
0,3,25202
-10,5,25207
-30,9,25216
-60,12,25228
-5,4,25232
-5,4,25236
-5,4,25240
5,2,25242
5,2,25244
-30,6,25250
-85,20,25270
-65,16,25286
-100,20,25306
10,1,25307
10,1,25308
-15,3,25311
5,2,25313
5,2,25315
-60,15,25330
-100,20,25350
10,1,25351
-10,5,25356
-20,7,25363
-30,9,25372
-100,20,25392
5,2,25394
5,2,25396
-5,4,25400
-25,5,25405
-20,7,25412
-85,17,25429
-10,5,25434
-45,9,25443
10,1,25444
-10,2,25446
-10,2,25448
-30,9,25457
-15,3,25460
0,3,25463
-60,15,25478
0,3,25481
-15,3,25484
-100,20,25504
10,1,25505
-35,10,25515
-30,9,25524
0,3,25527
-25,8,25535
-15,6,25541
5,2,25543
10,1,25544
10,1,25545
-20,7,25552
-40,11,25563
-50,13,25576
5,2,25578
-25,8,25586
-15,3,25589
-10,2,25591
-60,12,25603
0,3,25606
-20,7,25613
-10,5,25618
5,2,25620
5,2,25622
5,2,25624
-80,16,25640
-30,9,25649
-80,19,25668
0,3,25671
-15,6,25677
5,2,25679
-20,7,25686
-50,13,25699
-5,4,25703
-15,6,25709
-40,11,25720
10,1,25721
-100,20,25741
10,1,25742
-35,10,25752
-10,2,25754
10,1,25755
-40,8,25763
-5,4,25767
-10,2,25769
-100,20,25789
10,1,25790
-25,8,25798
-10,2,25800
-40,11,25811
-100,20,25831
-10,5,25836
-45,12,25848
0,3,25851
-65,13,25864
-10,5,25869
-25,8,25877
-10,5,25882
-35,10,25892
10,1,25893
-5,4,25897
-35,7,25904
10,1,25905
10,1,25906
-65,16,25922
-5,4,25926
-10,5,25931
-45,12,25943
-30,6,25949
-30,9,25958
-15,6,25964
0,3,25967
-15,6,25973
-5,4,25977
-20,7,25984
5,2,25986
-50,13,25999
-40,11,26010
-30,9,26019
0,3,26022
5,2,26024
-75,18,26042
5,2,26044
-20,7,26051
-65,16,26067
-15,6,26073
-85,20,26093
-40,11,26104
0,3,26107
-10,5,26112
-25,5,26117
10,1,26118
-45,12,26130
5,2,26132
-35,10,26142
-5,4,26146
-10,5,26151
-25,8,26159
10,1,26160
-10,5,26165
-20,4,26169
-10,5,26174
10,1,26175
-100,20,26195
10,1,26196
10,1,26197
10,1,26198
-10,5,26203
0,3,26206
10,1,26207
10,1,26208
-60,15,26223
-5,4,26227
-10,5,26232
-100,20,26252
10,1,26253
-70,17,26270
-30,6,26276
-30,6,26282
-95,19,26301
-45,9,26310
10,1,26311
-10,2,26313
-50,13,26326
-35,7,26333
-10,5,26338
-50,13,26351
5,2,26353
-5,4,26357
-20,4,26361
-30,9,26370
-30,9,26379
-70,17,26396
-45,12,26408
-35,10,26418
-5,4,26422
-25,8,26430
-40,11,26441
-35,10,26451
-45,12,26463
-5,4,26467
-10,5,26472
-15,6,26478
-45,12,26490
-5,4,26494
10,1,26495
-10,5,26500
5,2,26502
-35,10,26512
5,2,26514
-55,14,26528
5,2,26530
-20,4,26534
10,1,26535
0,3,26538
5,2,26540
-15,3,26543
-70,17,26560
-20,7,26567
-5,4,26571
-35,10,26581
-30,9,26590
-10,5,26595
-100,20,26615
-75,18,26633
10,1,26634
10,1,26635
-15,6,26641
-35,10,26651
0,3,26654
-10,5,26659
-55,11,26670
10,1,26671
5,2,26673
-100,20,26693
5,2,26695
-5,1,26696
5,2,26698
-55,14,26712
0,3,26715
-10,5,26720
-5,4,26724
-20,7,26731
5,2,26733
10,1,26734
-20,7,26741
-10,5,26746
10,1,26747
-5,4,26751
10,1,26752
10,1,26753
-20,7,26760
-35,10,26770
-55,14,26784
-5,4,26788
-35,10,26798
-100,20,26818
-30,9,26827
0,3,26830
-100,20,26850
5,2,26852
-10,2,26854
-5,4,26858
-100,20,26878
-5,4,26882
-15,6,26888
-35,10,26898
-35,7,26905
-55,14,26919
-5,4,26923
-100,20,26943
0,3,26946
-15,6,26952
10,1,26953
-20,7,26960
0,3,26963
-90,18,26981
-35,10,26991
10,1,26992
-45,12,27004
-5,4,27008
-5,4,27012
0,3,27015
-15,6,27021
-15,3,27024
-100,20,27044
-10,5,27049
-10,2,27051
-100,20,27071
-15,6,27077
-10,2,27079
-20,7,27086
-10,2,27088
