epochs,loss,accu
0,0.66597146,0.21052631578947367
50,0.69417405,0.6842105263157895
100,0.7038739,0.7631578947368421
150,0.7065939,0.7631578947368421
200,0.7069169,0.7105263157894737
250,0.7067689,0.7105263157894737
300,0.706638,0.6842105263157895
350,0.706675,0.6842105263157895
400,0.70726144,0.6842105263157895
450,0.7074188,0.6842105263157895
500,0.70572376,0.7105263157894737
550,0.7021013,0.7368421052631579
600,0.6976259,0.7105263157894737
650,0.69130266,0.7105263157894737
700,0.68385994,0.7105263157894737
750,0.67508924,0.7105263157894737
800,0.6658142,0.7105263157894737
850,0.65647733,0.7105263157894737
900,0.6468106,0.7105263157894737
950,0.6379273,0.6842105263157895
1000,0.6293302,0.6842105263157895
1050,0.62109876,0.6842105263157895
1100,0.61376375,0.6578947368421053
1150,0.6072054,0.6578947368421053
1200,0.6006402,0.6578947368421053
1250,0.59442466,0.6578947368421053
1300,0.588035,0.6578947368421053
1350,0.58177125,0.6578947368421053
1400,0.5759115,0.6578947368421053
1450,0.5702138,0.6578947368421053
1500,0.56418735,0.6578947368421053
1550,0.5589313,0.6578947368421053
1600,0.55442625,0.631578947368421
1650,0.5503858,0.631578947368421
1700,0.54667354,0.6578947368421053
1750,0.5431775,0.6578947368421053
1800,0.5379131,0.6578947368421053
1850,0.5330345,0.6578947368421053
1900,0.5290261,0.6578947368421053
1950,0.52476215,0.631578947368421
2000,0.5207861,0.631578947368421
2050,0.5173517,0.631578947368421
2100,0.5141184,0.631578947368421
2150,0.5112941,0.631578947368421
2200,0.5078734,0.631578947368421
2250,0.5024678,0.631578947368421
2300,0.5000428,0.631578947368421
2350,0.4968018,0.631578947368421
2400,0.49387708,0.631578947368421
2450,0.49099705,0.631578947368421
2500,0.4862255,0.6578947368421053
2550,0.4826862,0.6578947368421053
2600,0.4791627,0.6578947368421053
2650,0.47571054,0.6578947368421053
2700,0.4720497,0.6578947368421053
2750,0.469051,0.6578947368421053
2800,0.46577263,0.6578947368421053
2850,0.46213335,0.6578947368421053
2900,0.4598323,0.6578947368421053
2950,0.45596546,0.6578947368421053
3000,0.4534662,0.6578947368421053
3050,0.4524167,0.6578947368421053
3100,0.4503764,0.6578947368421053
3150,0.44744334,0.6578947368421053
3200,0.445777,0.6578947368421053
3250,0.4434871,0.6578947368421053
3300,0.44090784,0.6578947368421053
3350,0.43857452,0.6578947368421053
3400,0.4365447,0.6578947368421053
3450,0.43425006,0.6578947368421053
3500,0.43203118,0.6052631578947368
3550,0.42990044,0.6052631578947368
3600,0.42732626,0.6052631578947368
3650,0.42436582,0.6052631578947368
3700,0.42294055,0.631578947368421
3750,0.42046311,0.631578947368421
3800,0.41721013,0.631578947368421
3850,0.41364515,0.631578947368421
3900,0.4120151,0.631578947368421
3950,0.40789708,0.631578947368421
4000,0.40615666,0.631578947368421
4050,0.40213808,0.631578947368421
4100,0.3997348,0.631578947368421
4150,0.39564055,0.631578947368421
4200,0.39202526,0.631578947368421
4250,0.38880634,0.631578947368421
4300,0.38459796,0.631578947368421
4350,0.38180146,0.631578947368421
4400,0.3776163,0.631578947368421
4450,0.37348285,0.631578947368421
4500,0.37052447,0.6578947368421053
4550,0.36761957,0.6578947368421053
4600,0.36430046,0.6578947368421053
4650,0.36084825,0.6578947368421053
4700,0.3564968,0.6578947368421053
4750,0.3526225,0.6578947368421053
4800,0.3497378,0.6578947368421053
4850,0.34650138,0.6578947368421053
4900,0.3421353,0.6578947368421053
4950,0.339606,0.6578947368421053
5000,0.33554468,0.6578947368421053
5050,0.33326063,0.6578947368421053
5100,0.32930997,0.6842105263157895
5150,0.32688707,0.6842105263157895
5200,0.32380947,0.6842105263157895
5250,0.32020697,0.6578947368421053
5300,0.3189276,0.6578947368421053
5350,0.31524694,0.6578947368421053
5400,0.31243008,0.6842105263157895
5450,0.30987602,0.6842105263157895
5500,0.3076059,0.6842105263157895
5550,0.30433446,0.6842105263157895
5600,0.30121443,0.6842105263157895
5650,0.29879156,0.6842105263157895
5700,0.29667127,0.6842105263157895
5750,0.293465,0.6842105263157895
5800,0.29159942,0.6842105263157895
5850,0.2892798,0.7105263157894737
5900,0.2871378,0.7105263157894737
5950,0.2854802,0.7105263157894737
6000,0.2832282,0.7105263157894737
6050,0.2801289,0.7105263157894737
6100,0.2789813,0.7105263157894737
6150,0.276412,0.7105263157894737
6200,0.27562276,0.7105263157894737
6250,0.27362227,0.7105263157894737
6300,0.2713672,0.7105263157894737
6350,0.26993752,0.7105263157894737
6400,0.26807472,0.7105263157894737
6450,0.2666498,0.7105263157894737
6500,0.26380375,0.7105263157894737
6550,0.2630016,0.7105263157894737
6600,0.26131105,0.7105263157894737
6650,0.25600967,0.7105263157894737
6700,0.25513428,0.7105263157894737
6750,0.25358546,0.7105263157894737
6800,0.2515738,0.7105263157894737
6850,0.25052208,0.7105263157894737
6900,0.2501918,0.7105263157894737
6950,0.24963495,0.7105263157894737
7000,0.246873,0.7105263157894737
7050,0.24571103,0.7105263157894737
7100,0.24380356,0.7105263157894737
7150,0.24409665,0.7105263157894737
7200,0.24096149,0.7105263157894737
7250,0.24027221,0.7105263157894737
7300,0.24017964,0.7105263157894737
7350,0.23776054,0.7105263157894737
7400,0.23626637,0.7105263157894737
7450,0.23585531,0.7105263157894737
7500,0.23444523,0.7105263157894737
7550,0.23407555,0.7105263157894737
7600,0.23371999,0.7105263157894737
7650,0.23203754,0.7105263157894737
7700,0.23079263,0.7105263157894737
7750,0.22955926,0.7105263157894737
7800,0.23034392,0.7105263157894737
7850,0.22792737,0.7105263157894737
7900,0.22883971,0.7105263157894737
7950,0.22632998,0.7105263157894737
8000,0.22563058,0.7105263157894737
8050,0.22464292,0.7105263157894737
8100,0.22230768,0.7105263157894737
8150,0.22152443,0.7105263157894737
8200,0.22002657,0.7105263157894737
8250,0.21885201,0.7105263157894737
8300,0.21792383,0.7368421052631579
8350,0.2185541,0.7368421052631579
8400,0.21549718,0.7368421052631579
8450,0.21532972,0.7368421052631579
8500,0.21371081,0.7368421052631579
8550,0.21164896,0.7368421052631579
8600,0.21167397,0.7368421052631579
8650,0.21133046,0.7368421052631579
8700,0.20998037,0.7368421052631579
8750,0.21033324,0.7105263157894737
8800,0.20765844,0.7368421052631579
8850,0.20766923,0.7368421052631579
8900,0.20511585,0.7368421052631579
8950,0.20578443,0.7368421052631579
9000,0.20400561,0.7105263157894737
9050,0.20416634,0.7105263157894737
9100,0.20222563,0.7105263157894737
9150,0.2005431,0.7368421052631579
9200,0.20146897,0.7105263157894737
9250,0.20011836,0.7368421052631579
9300,0.19728567,0.7368421052631579
9350,0.19478376,0.7105263157894737
9400,0.19650206,0.7105263157894737
9450,0.1956957,0.7105263157894737
9500,0.1950256,0.7105263157894737
9550,0.19252793,0.7105263157894737
9600,0.19080032,0.7368421052631579
9650,0.19119924,0.7105263157894737
9700,0.19132937,0.7368421052631579
9750,0.1877693,0.7368421052631579
9800,0.18742704,0.7368421052631579
9850,0.1879433,0.7368421052631579
9900,0.18544397,0.7631578947368421
9950,0.18562678,0.7631578947368421
10000,0.18505263,0.7631578947368421
10050,0.18315631,0.7368421052631579
10100,0.18144685,0.7631578947368421
10150,0.18179782,0.7631578947368421
10200,0.18152173,0.7631578947368421
10250,0.1797175,0.7631578947368421
10300,0.17815062,0.7631578947368421
10350,0.17771989,0.7368421052631579
10400,0.1751646,0.7631578947368421
10450,0.17649692,0.7631578947368421
10500,0.17544898,0.7631578947368421
10550,0.1741293,0.7368421052631579
10600,0.17062786,0.7368421052631579
10650,0.17174718,0.7368421052631579
10700,0.1713962,0.7631578947368421
10750,0.16976066,0.7368421052631579
10800,0.16867374,0.7368421052631579
10850,0.16737431,0.7368421052631579
10900,0.16693787,0.7368421052631579
10950,0.16485521,0.7368421052631579
11000,0.16651633,0.7631578947368421
11050,0.16323142,0.7368421052631579
11100,0.16350631,0.7368421052631579
11150,0.16197914,0.7368421052631579
11200,0.16313417,0.7368421052631579
11250,0.1602161,0.7368421052631579
11300,0.15804945,0.7368421052631579
11350,0.15780607,0.7368421052631579
11400,0.15842237,0.7368421052631579
11450,0.1562002,0.7368421052631579
11500,0.15658489,0.7368421052631579
11550,0.15465559,0.7631578947368421
11600,0.15346749,0.7368421052631579
11650,0.15238428,0.7368421052631579
11700,0.15310717,0.7631578947368421
11750,0.15255666,0.7368421052631579
11800,0.15094067,0.7631578947368421
11850,0.15077376,0.7368421052631579
11900,0.15084463,0.7368421052631579
11950,0.15123172,0.7368421052631579
12000,0.15085503,0.7631578947368421
12050,0.14949454,0.7368421052631579
12100,0.15132241,0.7368421052631579
12150,0.14768012,0.7368421052631579
12200,0.1485632,0.7368421052631579
12250,0.14743748,0.7368421052631579
12300,0.14601669,0.7631578947368421
12350,0.1463651,0.7368421052631579
12400,0.14576429,0.7368421052631579
12450,0.14467584,0.7368421052631579
12500,0.14301111,0.7631578947368421
12550,0.1416711,0.7368421052631579
12600,0.13970047,0.7368421052631579
12650,0.14262584,0.7368421052631579
12700,0.14035279,0.7368421052631579
12750,0.14083849,0.7368421052631579
12800,0.13990046,0.7368421052631579
12850,0.13884726,0.7368421052631579
12900,0.13905019,0.7368421052631579
12950,0.13536069,0.7368421052631579
13000,0.13886598,0.7368421052631579
13050,0.13656744,0.7105263157894737
13100,0.13463253,0.7368421052631579
13150,0.1360055,0.7105263157894737
13200,0.1350468,0.7105263157894737
13250,0.13280492,0.7368421052631579
13300,0.13166274,0.7105263157894737
13350,0.13472061,0.7105263157894737
13400,0.1335247,0.7105263157894737
13450,0.13440102,0.7368421052631579
13500,0.13215844,0.7105263157894737
13550,0.13232972,0.7105263157894737
13600,0.1286685,0.7105263157894737
13650,0.12846108,0.7368421052631579
13700,0.13080555,0.7368421052631579
13750,0.12973955,0.7368421052631579
13800,0.12698168,0.7105263157894737
13850,0.12734655,0.7105263157894737
13900,0.12644379,0.7105263157894737
13950,0.12831958,0.7105263157894737
14000,0.12793739,0.7368421052631579
14050,0.12659141,0.7105263157894737
14100,0.12483671,0.7105263157894737
14150,0.12438622,0.7105263157894737
14200,0.12735908,0.7105263157894737
14250,0.124049984,0.7105263157894737
14300,0.12660356,0.7105263157894737
14350,0.12301588,0.7105263157894737
14400,0.12559591,0.7105263157894737
14450,0.124956,0.7105263157894737
14500,0.12165573,0.7105263157894737
14550,0.1235567,0.7368421052631579
14600,0.12379018,0.7105263157894737
14650,0.121080786,0.7105263157894737
14700,0.123890944,0.7105263157894737
14750,0.120263524,0.7105263157894737
14800,0.12275212,0.7105263157894737
14850,0.12140629,0.7105263157894737
14900,0.1202968,0.7105263157894737
14950,0.123069495,0.7105263157894737
15000,0.12155656,0.7105263157894737
15050,0.121973515,0.7105263157894737
15100,0.119630165,0.7105263157894737
15150,0.11808928,0.7105263157894737
15200,0.120912395,0.7105263157894737
15250,0.120030195,0.7105263157894737
15300,0.11804787,0.7105263157894737
15350,0.1193632,0.7368421052631579
15400,0.11754964,0.7105263157894737
15450,0.119417176,0.7105263157894737
15500,0.120047465,0.7105263157894737
15550,0.11883826,0.7105263157894737
15600,0.11543075,0.7105263157894737
15650,0.11688057,0.7105263157894737
15700,0.1184721,0.7105263157894737
15750,0.11977027,0.7105263157894737
15800,0.11754778,0.7105263157894737
15850,0.11530153,0.7105263157894737
15900,0.1169445,0.7105263157894737
15950,0.118281454,0.7105263157894737
16000,0.11875004,0.7105263157894737
16050,0.11528499,0.7105263157894737
16100,0.11770514,0.7105263157894737
16150,0.11847699,0.7105263157894737
16200,0.1186994,0.7105263157894737
16250,0.116211854,0.7105263157894737
16300,0.11414381,0.7105263157894737
16350,0.11431572,0.7105263157894737
16400,0.113998875,0.7105263157894737
16450,0.11718508,0.7105263157894737
16500,0.116018005,0.7105263157894737
16550,0.11633408,0.7105263157894737
16600,0.11236593,0.7105263157894737
16650,0.115794934,0.7105263157894737
16700,0.11455664,0.7105263157894737
16750,0.116379656,0.7105263157894737
16800,0.11456941,0.7105263157894737
16850,0.11367418,0.7105263157894737
16900,0.11569238,0.7105263157894737
16950,0.11463943,0.7105263157894737
17000,0.11445076,0.7105263157894737
17050,0.11450659,0.7105263157894737
17100,0.11220113,0.7105263157894737
17150,0.11166889,0.7105263157894737
17200,0.11111808,0.7105263157894737
17250,0.11549054,0.7105263157894737
17300,0.11392476,0.7105263157894737
17350,0.11192584,0.7105263157894737
17400,0.11509865,0.7105263157894737
17450,0.112491235,0.7105263157894737
17500,0.11062577,0.7105263157894737
17550,0.112138644,0.7105263157894737
17600,0.111920565,0.7105263157894737
17650,0.11401936,0.7105263157894737
17700,0.11081137,0.7105263157894737
17750,0.11173528,0.7105263157894737
17800,0.11081844,0.7105263157894737
17850,0.11588124,0.7105263157894737
17900,0.11442396,0.7105263157894737
17950,0.11391328,0.7105263157894737
18000,0.11090527,0.7105263157894737
18050,0.114475526,0.7105263157894737
18100,0.11216283,0.7105263157894737
18150,0.1160466,0.7105263157894737
18200,0.11262063,0.7105263157894737
18250,0.11360264,0.7105263157894737
18300,0.11423508,0.7105263157894737
18350,0.11439247,0.7105263157894737
18400,0.11156017,0.7105263157894737
18450,0.114311725,0.7105263157894737
18500,0.11160987,0.7105263157894737
18550,0.11165448,0.7105263157894737
18600,0.109138355,0.7105263157894737
18650,0.11490961,0.7105263157894737
18700,0.11527099,0.7105263157894737
18750,0.11671366,0.7105263157894737
18800,0.113295704,0.7105263157894737
18850,0.11667996,0.7105263157894737
18900,0.11181404,0.7105263157894737
18950,0.1139418,0.7105263157894737
19000,0.114256874,0.7105263157894737
19050,0.11680041,0.7105263157894737
19100,0.11146806,0.7105263157894737
19150,0.112724274,0.7105263157894737
19200,0.112232275,0.7105263157894737
19250,0.11474916,0.7105263157894737
19300,0.11700663,0.7105263157894737
19350,0.11396457,0.7105263157894737
19400,0.11377324,0.7105263157894737
19450,0.11677083,0.7105263157894737
19500,0.109238155,0.7105263157894737
19550,0.11600579,0.7105263157894737
19600,0.11485311,0.7105263157894737
19650,0.11156932,0.7105263157894737
19700,0.11130708,0.7105263157894737
19750,0.110317975,0.7105263157894737
19800,0.115717396,0.7105263157894737
19850,0.10818881,0.7105263157894737
19900,0.11498812,0.7105263157894737
19950,0.115760714,0.7105263157894737
20000,0.109953284,0.7105263157894737
20050,0.11479436,0.7105263157894737
20100,0.11045384,0.7105263157894737
20150,0.116176195,0.7105263157894737
20200,0.11361873,0.7105263157894737
20250,0.11494364,0.7105263157894737
20300,0.11612516,0.7105263157894737
20350,0.10984329,0.7105263157894737
20400,0.11023599,0.7105263157894737
20450,0.11116007,0.7105263157894737
20500,0.11041835,0.7105263157894737
20550,0.10990428,0.7105263157894737
20600,0.11002699,0.7105263157894737
20650,0.11016413,0.7105263157894737
20700,0.10850653,0.7105263157894737
20750,0.11476706,0.7105263157894737
20800,0.115539856,0.7105263157894737
20850,0.111613765,0.7105263157894737
20900,0.10917087,0.7105263157894737
20950,0.117765754,0.7105263157894737
21000,0.11304303,0.7105263157894737
21050,0.11508891,0.7105263157894737
21100,0.112805076,0.6842105263157895
21150,0.11174154,0.6842105263157895
21200,0.108358756,0.7105263157894737
21250,0.11180075,0.6842105263157895
21300,0.115421735,0.6842105263157895
21350,0.11067314,0.6842105263157895
21400,0.11465997,0.7105263157894737
21450,0.11265421,0.6842105263157895
21500,0.114770144,0.6842105263157895
21550,0.11313295,0.7105263157894737
21600,0.11647464,0.6578947368421053
21650,0.11698861,0.7105263157894737
21700,0.11000653,0.7105263157894737
21750,0.10981275,0.6578947368421053
21800,0.12104026,0.6578947368421053
21850,0.11373697,0.6578947368421053
21900,0.114998974,0.6578947368421053
21950,0.11347025,0.6578947368421053
22000,0.116386145,0.6578947368421053
22050,0.11196355,0.6578947368421053
22100,0.11187002,0.7105263157894737
22150,0.11343384,0.6578947368421053
22200,0.11991721,0.6578947368421053
22250,0.116581574,0.6578947368421053
22300,0.11425683,0.7105263157894737
22350,0.111593686,0.6578947368421053
22400,0.10940175,0.6578947368421053
22450,0.113887995,0.7105263157894737
22500,0.11601332,0.6578947368421053
22550,0.11300356,0.6578947368421053
22600,0.1137611,0.6578947368421053
22650,0.11030711,0.7105263157894737
22700,0.11206618,0.6578947368421053
22750,0.11615115,0.6578947368421053
22800,0.1122849,0.6578947368421053
22850,0.11201033,0.6578947368421053
22900,0.1171649,0.6578947368421053
22950,0.113965034,0.6578947368421053
23000,0.11260319,0.7105263157894737
23050,0.114877395,0.6578947368421053
23100,0.10915999,0.7105263157894737
23150,0.111767665,0.7105263157894737
23200,0.11569745,0.6578947368421053
23250,0.11419545,0.7105263157894737
23300,0.11549771,0.6578947368421053
23350,0.11310555,0.6578947368421053
23400,0.1163077,0.6578947368421053
23450,0.12120541,0.6578947368421053
23500,0.1183338,0.6578947368421053
23550,0.11425474,0.6578947368421053
23600,0.11104762,0.7105263157894737
23650,0.112792864,0.6578947368421053
23700,0.11181936,0.6578947368421053
23750,0.11706229,0.6578947368421053
23800,0.10920593,0.7105263157894737
23850,0.11683435,0.6578947368421053
23900,0.115985006,0.6578947368421053
23950,0.11241017,0.7105263157894737
24000,0.11404386,0.6578947368421053
24050,0.110294044,0.6578947368421053
24100,0.11584306,0.6578947368421053
24150,0.11271889,0.6578947368421053
24200,0.11901942,0.6578947368421053
24250,0.113829054,0.6578947368421053
24300,0.109851025,0.6578947368421053
24350,0.11337684,0.6578947368421053
24400,0.11426512,0.6578947368421053
24450,0.110047586,0.7105263157894737
24500,0.113419265,0.7105263157894737
24550,0.113436155,0.6578947368421053
24600,0.10951316,0.7105263157894737
24650,0.11088925,0.6578947368421053
24700,0.110531844,0.6578947368421053
24750,0.11006834,0.6578947368421053
24800,0.11176336,0.6578947368421053
24850,0.11506585,0.6578947368421053
24900,0.11590658,0.6578947368421053
24950,0.113218874,0.6578947368421053
25000,0.110382125,0.7105263157894737
25050,0.110373296,0.6578947368421053
25100,0.115492,0.7105263157894737
25150,0.115172416,0.6578947368421053
25200,0.11170888,0.6578947368421053
25250,0.1084049,0.7105263157894737
