,Episode,Episodic_Return,Episodic_Length,Wall_Time
417,417.0,0.9712299098129957,20.0,6557.133999824524
418,418.0,1.1612994691399101,20.0,6582.510033607483
419,419.0,0.9038746504944244,20.0,6600.831074714661
420,420.0,-0.48006917809118843,20.0,6636.8836581707
421,421.0,-0.3480255125472446,20.0,6665.3582928180695
422,422.0,-0.664843861699065,20.0,6692.9598705768585
423,423.0,-0.5293081038984565,20.0,6699.3178794384
424,424.0,-1.153258614804936,20.0,6716.17982339859
425,425.0,-1.4087751243891193,20.0,6752.398979663849
426,426.0,-1.4087751243891193,20.0,6782.463322639465
427,427.0,-1.2691281672010273,20.0,6808.3713891506195
428,428.0,-1.4179812406648526,20.0,6844.243753671646
429,429.0,-1.2406956983610464,20.0,6857.486662864685
430,430.0,-1.2406956983610464,20.0,6881.066700220108
431,431.0,-1.2993147061804955,20.0,6904.624735832214
432,432.0,-0.4559830552727179,20.0,6919.362552881241
433,433.0,-0.2693302500474316,20.0,6937.226098775864
434,434.0,1.2545890169374911,20.0,6958.926432847977
435,435.0,0.9026551541824954,20.0,6975.12553524971
436,436.0,0.8002739724205113,20.0,6980.764553785324
437,437.0,1.220733109677085,20.0,6997.02219748497
438,438.0,1.389899063398825,20.0,7009.078033685684
439,439.0,1.4796933498708018,20.0,7039.363687992096
440,440.0,1.4796933498708018,20.0,7047.562613248825
441,441.0,1.6160830990480566,20.0,7075.7102925777435
442,442.0,0.9288530044691292,20.0,7091.359083890915
443,443.0,0.05145154953704072,20.0,7115.327157020569
444,444.0,-0.8108835146301319,20.0,7117.7670295238495
445,445.0,-0.6311349642831674,20.0,7130.737284660339
446,446.0,-0.5287537825211833,20.0,7145.039915323257
447,447.0,-0.9492129197777569,20.0,7155.958413600922
448,448.0,-0.9492129197777569,20.0,7170.039937257767
449,449.0,-1.1164207716066836,20.0,7201.83668923378
450,450.0,-1.1164207716066836,20.0,7221.538845539093
451,451.0,-0.9793171663517967,20.0,7235.560216426849
452,452.0,-0.4971024057943185,20.0,7260.428282260895
453,453.0,-0.07608266418031051,20.0,7287.890839338303
454,454.0,0.0870641503999624,20.0,7301.162430524826
455,455.0,0.514765972392177,20.0,7332.822697401047
456,456.0,0.572964578940572,20.0,7343.656543493271
457,457.0,0.7503303231947868,20.0,7364.339157104492
458,458.0,2.0536011129348757,10.0,7382.024138212204
459,459.0,2.131014678291826,20.0,7394.860311508179
460,460.0,2.131014678291826,20.0,7437.751026153564
461,461.0,1.9939110730369385,20.0,7452.440920829773
462,462.0,1.5439200869477214,20.0,7476.232583522797
463,463.0,1.4224756304315729,20.0,7489.804709196091
464,464.0,1.5885811227348678,20.0,7502.634086608887
465,465.0,1.5885811227348678,20.0,7505.069717884064
466,466.0,2.1799910593847143,20.0,7536.097542047501
467,467.0,1.7803807287997508,20.0,7570.988379001617
468,468.0,0.7948429071827202,20.0,7588.35554432869
469,469.0,0.9190267921497733,20.0,7601.071009635925
470,470.0,0.6262391186528046,20.0,7625.235862493515
471,471.0,0.3446481666320262,20.0,7640.362193346024
472,472.0,0.34844029768475937,20.0,7664.941848516464
473,473.0,0.6279466223761582,20.0,7670.791652917862
474,474.0,0.2986943154925903,20.0,7703.248462677002
475,475.0,0.2986943154925903,20.0,7730.178767204285
476,476.0,1.0932758370573121,3.0,7738.157422304153
477,477.0,1.315520423388061,20.0,7760.829436302185
478,478.0,0.9977874552650026,20.0,7773.163282155991
479,479.0,0.8471657120559113,20.0,7795.7205810546875
480,480.0,1.353290613943868,20.0,7829.428847074509
481,481.0,1.568378175412155,20.0,7857.7319531440735
482,482.0,1.8332182956090957,20.0,7868.056410551071
483,483.0,1.8332182956090957,20.0,7870.52590918541
484,484.0,1.8332182956090957,20.0,7872.9595992565155
485,485.0,1.8332182956090957,20.0,7875.438700437546
486,486.0,0.28183899841826854,20.0,7898.379013776779
487,487.0,0.28183899841826854,20.0,7904.848423480988
488,488.0,0.28183899841826854,20.0,7923.051091909409
489,489.0,0.0800315624645914,20.0,7950.041120767593
490,490.0,0.008578812134542924,20.0,7967.069786071777
491,491.0,0.07508220268703444,20.0,7983.879755735397
492,492.0,-0.19355004856263974,20.0,7991.947709083557
493,493.0,-0.35997997438166723,20.0,8002.261365652084
494,494.0,-0.3874900616417108,20.0,8022.16951918602
495,495.0,1.1827022127484517,5.0,8032.161105871201
496,496.0,2.60847405177411,2.0,8035.94513964653
497,497.0,2.678965900474864,20.0,8048.239593744278
498,498.0,2.678965900474864,20.0,8067.167482852936
499,499.0,2.907211194670579,20.0,8071.541002750397
500,500.0,2.6655728046846416,20.0,8092.31281042099
501,501.0,3.0736034427783947,20.0,8112.639296531677
502,502.0,3.0736034427783947,20.0,8119.832257986069
503,503.0,3.2400333685974223,20.0,8141.169006347656
504,504.0,3.277232497343681,20.0,8176.92002415657
505,505.0,1.3766362600830477,20.0,8217.029297590256
506,506.0,0.058053653485253376,20.0,8227.835265398026
507,507.0,-0.031813448889180626,20.0,8239.580466270447
508,508.0,0.0911138020469295,20.0,8261.694049835205
509,509.0,0.0911138020469295,20.0,8271.529203653336
510,510.0,0.34325972168270835,20.0,8286.858959674835
511,511.0,-0.31052103630270206,20.0,8316.933958530426
512,512.0,-0.28805701709682907,20.0,8336.461311101913
513,513.0,-0.5565909356669013,20.0,8373.29652261734
514,514.0,-0.6492965090005565,20.0,8406.530605793
515,515.0,-0.23221043673431607,20.0,8417.135135412216
516,516.0,-0.23221043673431607,20.0,8431.13411784172
517,517.0,-0.23177391521306853,20.0,8439.569996595383
518,518.0,-0.3547011661491787,20.0,8442.04500746727
519,519.0,-0.47968396442211,20.0,8468.080879926682
520,520.0,-0.7815435685561088,20.0,8480.342465162277
521,521.0,-0.5357934486644516,20.0,8503.837613344193
522,522.0,-0.8693668409331445,20.0,8530.068936824799
523,523.0,-0.6008329223630724,20.0,8575.501779794693
524,524.0,-0.6800687938410303,20.0,8603.77341413498
525,525.0,-0.792209836347028,20.0,8611.640423059464
526,526.0,-0.792209836347028,20.0,8643.40258693695
527,527.0,-0.7732711041945957,20.0,8649.371868610382
528,528.0,-0.9158159528852762,20.0,8666.736505746841
529,529.0,0.504247349393341,2.0,8670.95253109932
530,530.0,0.6537149458165591,20.0,8690.242224216461
531,531.0,0.6180470116000546,20.0,8731.448771715164
532,532.0,1.2026721902829796,20.0,8769.396131515503
533,533.0,1.2026721902829796,20.0,8777.631853342056
534,534.0,1.7888691769787133,20.0,8792.568128108978
535,535.0,1.9105925555329872,20.0,8819.941758155823
536,536.0,2.0661365811293275,20.0,8830.136056184769
537,537.0,3.562333588425048,1.0,8832.303359985352
538,538.0,3.704878437115729,20.0,8849.21881699562
539,539.0,2.4097979331100428,20.0,8889.098832130432
540,540.0,2.4097979331100428,20.0,8894.836466789246
541,541.0,2.4454658673265475,20.0,8897.347363471985
542,542.0,2.1719500617064424,20.0,8911.571482419968
543,543.0,2.1719500617064424,20.0,8946.322130203247
544,544.0,1.7480054783361063,20.0,8958.617283582687
545,545.0,1.6517410328920612,20.0,8965.879694700241
546,546.0,1.7923438128154519,20.0,8985.44374203682
547,547.0,0.29614680551973127,20.0,9027.512562513351
548,548.0,0.29614680551973127,20.0,9030.351574420929
549,549.0,0.19493484224674432,20.0,9066.963276386261
550,550.0,0.25753578656675097,20.0,9081.28432226181
551,551.0,0.4291003025469404,20.0,9100.533605337143
552,552.0,0.4291003025469404,20.0,9117.94192123413
553,553.0,0.4291003025469404,20.0,9120.39001917839
554,554.0,0.7019491236605078,20.0,9155.417780160904
555,555.0,0.5648121219761941,20.0,9169.345890760422
556,556.0,-0.2617365282189631,20.0,9191.685430049896
557,557.0,-0.23630929568641063,20.0,9222.88537812233
558,558.0,-0.23630929568641063,20.0,9247.912004232407
559,559.0,0.35017368582832187,20.0,9282.516535282135
560,560.0,0.2875727415083153,20.0,9318.448820829391
561,561.0,1.7407236639065466,2.0,9322.364040851593
562,562.0,2.284124107262118,20.0,9356.137120723724
563,563.0,2.284124107262118,20.0,9393.491347312927
564,564.0,2.0112752861485506,20.0,9405.090757846832
565,565.0,2.148412287832864,20.0,9414.54083442688
566,566.0,2.7890893828037964,20.0,9442.15738081932
567,567.0,2.7636621502712435,20.0,9455.109958171844
568,568.0,2.524826155710072,20.0,9494.859133005142
569,569.0,2.0276901032004595,20.0,9511.018543720245
570,570.0,1.4332167275790415,20.0,9538.67017364502
571,571.0,-0.19149871079937925,20.0,9574.241641521454
572,572.0,-0.7348991541549508,20.0,9576.579190015793
573,573.0,-0.43842569842962736,20.0,9613.253781557083
574,574.0,-0.43842569842962736,20.0,9637.36223769188
575,575.0,-0.6755081738227345,20.0,9682.058413267136
576,576.0,-0.5979284743156106,20.0,9717.346403598785
577,577.0,-0.6800936651018604,20.0,9745.615830659866
578,578.0,0.0832185811278486,20.0,9782.486258745193
579,579.0,0.09508361539571553,20.0,9799.845140695572
580,580.0,0.7905123172555667,20.0,9815.849392652512
581,581.0,0.5768116349089467,20.0,9840.785416841507
582,582.0,0.2614100813657433,20.0,9873.103204488754
583,583.0,-0.09002293559018991,20.0,9879.435961961746
584,584.0,-0.09002293559018991,20.0,9915.27948307991
585,585.0,0.06472442853745322,20.0,9954.126450777054
586,586.0,-0.13760710704397203,20.0,9978.186377048492
587,587.0,0.012008366645405378,20.0,10017.319398403168
588,588.0,-0.5124678850231319,20.0,10042.536896467209
589,589.0,-0.8719426327189025,20.0,10057.045707702637
590,590.0,-0.25478401388508976,20.0,10092.275747537613
591,591.0,-0.04108333153846981,20.0,10130.120325088501
592,592.0,0.7904181595761046,20.0,10146.348517656326
593,593.0,1.4509989642962253,20.0,10162.31256532669
594,594.0,1.3921656330946652,20.0,10205.25879073143
595,595.0,1.3104701594432577,20.0,10242.836971282959
596,596.0,0.25910397965708987,20.0,10273.898091077805
597,597.0,0.6163501265962235,20.0,10293.192080497742
598,598.0,0.6163501265962235,20.0,10295.860057592392
599,599.0,1.3448746960272646,20.0,10324.504387140274
600,600.0,0.6267607509550189,20.0,10331.060894012451
601,601.0,2.323497835637919,4.0,10339.232837438583
602,602.0,1.8073978980665484,20.0,10358.829419136047
603,603.0,1.3767644715246643,20.0,10392.617308616638
604,604.0,1.4355978027262242,20.0,10415.056275844574
605,605.0,1.660727196658301,20.0,10430.289644241333
606,606.0,2.7265699622232638,20.0,10438.14936375618
607,607.0,2.184247372554157,20.0,10473.99826669693
608,608.0,2.184247372554157,20.0,10484.881431102753
609,609.0,1.7489744260759164,20.0,10506.189081430435
610,610.0,1.7489744260759164,20.0,10542.668395996094
611,611.0,0.45340930585748235,20.0,10555.96117591858
612,612.0,0.8029244514489609,20.0,10585.203793525696
613,613.0,0.70624354693809,20.0,10604.869572401047
614,614.0,0.73842300229859,20.0,10617.363104104996
615,615.0,0.677324193283385,20.0,10653.631846666336
616,616.0,0.677324193283385,20.0,10664.954330921173
617,617.0,0.7949503531102308,20.0,10675.379869222641
618,618.0,0.7337053465853351,20.0,10715.38844370842
619,619.0,0.964927211813157,20.0,10743.622506856918
620,620.0,0.9340567421617354,20.0,10776.764478206635
621,621.0,0.2584448809750795,20.0,10804.89237499237
622,622.0,-0.15069860066790772,20.0,10827.786050796509
623,623.0,-0.2606391634826407,20.0,10868.26187801361
624,624.0,1.1237192069820683,4.0,10877.926892757416
625,625.0,0.852758520494046,20.0,10890.613269805908
626,626.0,0.8767231314303181,20.0,10904.155727624893
627,627.0,1.0973988098931682,20.0,10945.386503219604
628,628.0,1.1586438164180635,20.0,10953.398837089539
629,629.0,1.1078716772103803,20.0,10970.970886945724
630,630.0,1.2417202480204013,20.0,10984.490271568298
631,631.0,1.420414578923069,20.0,11002.568994283676
632,632.0,1.71696522584908,20.0,11033.386235713959
633,633.0,1.7219500652919155,20.0,11076.082599878311
634,634.0,0.15245309942476692,20.0,11119.467694997787
635,635.0,0.3582540641006796,20.0,11127.685394525528
636,636.0,0.7314288269064749,20.0,11158.465362071991
637,637.0,0.5107531484436251,20.0,11200.258022785187
638,638.0,0.5107531484436251,20.0,11213.451933145523
639,639.0,0.09031291189308618,20.0,11239.717768669128
640,640.0,-0.012665189265513188,20.0,11270.677488327026
641,641.0,0.13004434863210618,20.0,11285.577325582504
642,642.0,0.29881152288753876,20.0,11299.176877498627
643,643.0,1.6764456224051933,1.0,11301.375034570694
644,644.0,1.559052072441813,20.0,11324.811277389526
645,645.0,1.6242117942539227,20.0,11366.143223762512
646,646.0,1.2270724205118555,20.0,11379.469826459885
647,647.0,1.6154906280338075,20.0,11407.299073934555
648,648.0,1.1535296802179018,20.0,11447.171518087387
649,649.0,1.3605864349811738,20.0,11466.359173059464
650,650.0,1.5754190975921696,20.0,11504.906076431274
651,651.0,1.4773011261039635,20.0,11520.39834523201
652,652.0,2.2926519951675375,7.0,11528.470975160599
653,653.0,0.779764788782472,20.0,11566.677501678467
654,654.0,1.0229741964143622,20.0,11599.059784889221
655,655.0,1.0229741964143622,20.0,11627.219739437103
656,656.0,1.0229741964143622,20.0,11669.407848834991
657,657.0,0.5041121284745251,20.0,11694.706647872925
658,658.0,0.8974157071203468,20.0,11716.678934335709
659,659.0,0.996572587630445,20.0,11748.797252893448
660,660.0,0.7817399250194492,20.0,11781.728197097778
661,661.0,0.8328939244295579,20.0,11819.212103128433
662,662.0,-0.30046703497702654,20.0,11857.740578174591
663,663.0,-0.33289871057704756,20.0,11881.68813419342
664,664.0,-0.30575542820361745,20.0,11915.577015161514
665,665.0,-0.30575542820361745,20.0,11924.275426864624
666,666.0,-0.30575542820361745,20.0,11933.698993682861
667,667.0,-0.30859077707752613,20.0,11952.088047027588
668,668.0,1.7861598038553488,17.0,11985.176705598831
669,669.0,1.7861598038553488,20.0,11987.670298576355
670,670.0,1.499242852289656,20.0,11996.180982112885
671,671.0,1.499242852289656,20.0,12020.102044343948
672,672.0,1.411563457502731,20.0,12036.912954568863
673,673.0,2.2833517517110757,20.0,12073.150567293167
674,674.0,1.9623227728454797,20.0,12112.373782873154
675,675.0,2.112640717128221,20.0,12141.67199921608
676,676.0,2.070220559018,20.0,12163.400975704193
677,677.0,2.2034997683097943,20.0,12175.637111663818
678,678.0,0.07371977008947292,20.0,12216.211151123047
679,679.0,0.03981171389688629,20.0,12243.114198684692
680,680.0,0.2955143835619948,20.0,12255.36431312561
681,681.0,0.09059103086074485,20.0,12280.231427192688
682,682.0,0.009531341985567954,20.0,12310.276553630829
683,683.0,-0.6679233588202038,20.0,12323.012793779373
684,684.0,-0.001141854891014793,20.0,12357.89444231987
685,685.0,0.02938005621025348,20.0,12375.970933437347
686,686.0,0.07180021432047448,20.0,12378.487263679504
687,687.0,-0.7964788073531966,20.0,12408.47008061409
688,688.0,-1.0242530802201204,20.0,12430.568300485611
689,689.0,-0.9903450240275337,20.0,12470.707735061646
690,690.0,-1.3365019019832238,20.0,12497.882713317871
691,691.0,-0.761117755598236,20.0,12530.39876127243
692,692.0,-0.6800580667230591,20.0,12537.578836202621
693,693.0,-0.7973321602777591,20.0,12558.778554916382
694,694.0,-1.143084685341352,20.0,12574.083595514297
695,695.0,-1.4482041350548127,20.0,12583.007495164871
696,696.0,-1.4592803895516167,20.0,12608.68012213707
697,697.0,-0.5910013678779454,20.0,12611.290259838104
698,698.0,-0.2595403085534914,20.0,12632.467252492905
699,699.0,0.4759646217553157,20.0,12667.095185279846
700,700.0,0.8533357816115903,20.0,12706.987297058105
701,701.0,0.49079262379691474,20.0,12726.313008069992
702,702.0,0.5065255662273118,20.0,12770.377612113953
703,703.0,0.6237996597820119,20.0,12807.312653064728
704,704.0,0.5174809621683709,20.0,12840.99206995964
705,705.0,0.6417605564978219,20.0,12849.30377817154
706,706.0,0.6528368109946256,20.0,12878.183215141296
707,707.0,0.6528368109946256,20.0,12915.353306770325
708,708.0,0.6528368109946256,20.0,12953.760801792145
709,709.0,-0.29928191315746605,20.0,12984.457377672195
710,710.0,-0.006503848493340181,20.0,12991.609090089798
711,711.0,-0.05831892614712415,20.0,13002.381592035294
712,712.0,-0.07405186857752129,20.0,13011.72052359581
713,713.0,-0.1989648098300127,20.0,13040.00148487091
714,714.0,1.5600483159635146,8.0,13053.949729204178
715,715.0,1.5600483159635146,20.0,13057.872773170471
716,716.0,0.8086293833580225,20.0,13071.274780988693
717,717.0,1.1338298779000013,20.0,13095.353279590607
718,718.0,1.1410780222965866,20.0,13112.762425899506
719,719.0,1.357691816139871,20.0,13116.174993753433
720,720.0,1.0649137514757452,20.0,13152.10920381546
721,721.0,1.4067787881012344,20.0,13185.260570049286
722,722.0,1.2664915888515045,20.0,13197.447130441666
723,723.0,1.5057423496674067,20.0,13227.642516613007
724,724.0,-0.14695207851247943,20.0,13242.89551782608
725,725.0,-0.14695207851247943,20.0,13263.66047000885
726,726.0,0.24416887128176637,20.0,13290.296264648438
727,727.0,-0.4287849995457055,20.0,13333.438529014587
728,728.0,-0.4360331439422909,20.0,13343.614233970642
729,729.0,-0.4360331439422909,20.0,13366.79502415657
730,730.0,-0.4360331439422909,20.0,13395.30833363533
731,731.0,-1.062750162815209,20.0,13412.233725070953
732,732.0,-0.9224629635654791,20.0,13442.695762395859
733,733.0,0.3588177968187273,7.0,13455.020915269852
734,734.0,0.34132704364683086,20.0,13468.406267881393
735,735.0,0.013413140794473,20.0,13499.915758609772
736,736.0,0.37371112360571934,20.0,13502.78876376152
737,737.0,0.7214644998912123,20.0,13509.400946617126
738,738.0,0.7214644998912123,20.0,13513.516951560974
739,739.0,0.7214644998912123,20.0,13534.601296186447
740,740.0,0.6081210861638777,20.0,13573.391548395157
741,741.0,1.6076905385078806,20.0,13600.389575719833
742,742.0,1.3911126819213713,20.0,13618.365110635757
743,743.0,0.674236357658399,20.0,13632.520101070404
744,744.0,0.6917271108302953,20.0,13646.441229581833
745,745.0,1.0196410136826533,20.0,13663.042484760284
746,746.0,0.5830530930565411,20.0,13701.185589790344
747,747.0,1.0798184243083047,20.0,13732.029978990555
748,748.0,1.0798184243083047,20.0,13735.377194166183
749,749.0,1.0798184243083047,20.0,13774.039412975311
750,750.0,1.193161838035639,20.0,13779.607132196426
751,751.0,0.4152134940818786,20.0,13798.698736667633
752,752.0,0.6317913506683878,20.0,13808.108303070068
753,753.0,0.2535730293546208,20.0,13832.596014976501
754,754.0,0.6630762529349498,20.0,13863.663444280624
755,755.0,0.7147060508184083,20.0,13877.004763841629
756,756.0,1.1512939714445207,20.0,13911.05689740181
757,757.0,0.6545286401927569,20.0,13936.466674566269
758,758.0,0.6244345389075445,20.0,13939.3844871521
759,759.0,1.02172667265248,20.0,13957.898319482803
760,760.0,0.566839481436633,20.0,13966.11538887024
761,761.0,0.8835039574276438,20.0,14004.729946613312
762,762.0,0.5538489042066386,20.0,14036.202333450317
763,763.0,0.6917320081306075,20.0,14076.00264787674
764,764.0,0.11905657594735068,20.0,14102.266031742096
765,765.0,0.06742677806389208,20.0,14108.914321422577
766,766.0,0.14654776139183479,20.0,14124.093329429626
767,767.0,0.14654776139183479,20.0,14137.084861278534
768,768.0,0.1766418626770473,20.0,14147.76593542099
769,769.0,-0.040217232763232726,20.0,14170.885762691498
770,770.0,0.4146699584526143,20.0,14180.33997964859
771,771.0,0.7653953916890587,20.0,14199.884887933731
772,772.0,0.8798845052771795,20.0,14231.275693655014
773,773.0,0.44147746698233326,20.0,14241.997947216034
774,774.0,0.5980163124662743,20.0,14279.794330358505
775,775.0,0.4732784244338474,20.0,14315.912678718567
776,776.0,1.9294967920733803,18.0,14347.63926076889
777,777.0,2.121709951920954,20.0,14381.44515967369
778,778.0,2.121709951920954,20.0,14418.736448287964
779,779.0,1.6179704306657716,20.0,14446.525862455368
780,780.0,1.8398157750438588,20.0,14482.258970975876
781,781.0,1.37811845195182,20.0,14494.19666314125
782,782.0,1.4667517122470068,20.0,14521.28801894188
783,783.0,1.910249731799063,20.0,14554.1361515522
784,784.0,1.91688309491805,20.0,14565.91580748558
785,785.0,2.041620982950477,20.0,14586.552775859833
786,786.0,1.0334823742776447,20.0,14602.21038556099
787,787.0,0.841269214430071,20.0,14629.908363819122
788,788.0,1.2202161197664063,20.0,14661.735070943832
789,789.0,1.4473490421199204,20.0,14674.462208509445
790,790.0,1.1399460525075527,20.0,14706.613002300262
791,791.0,0.9369617647950832,20.0,14736.167494297028
792,792.0,1.0634944441327805,20.0,14773.113883972168
793,793.0,0.6199964245807245,20.0,14778.547333717346
794,794.0,0.4023179380584942,20.0,14807.315848350525
795,795.0,0.25355308853831093,20.0,14828.264075279236
796,796.0,-0.044447769419204294,20.0,14851.00113773346
797,797.0,-0.29661002509788353,20.0,14885.898741960526
798,798.0,-0.4940754096864821,20.0,14921.852172374725
799,799.0,-0.20111123634430556,20.0,14936.816807746887
800,800.0,0.6287902446562624,20.0,14972.204488277435
801,801.0,0.7332102618752238,20.0,15002.057587385178
802,802.0,0.47195599277191524,20.0,15033.443589687347
803,803.0,0.43671292626545055,20.0,15073.281136274338
804,804.0,0.1740811066021271,20.0,15110.697738170624
805,805.0,0.3228459561223104,20.0,15136.34520816803
806,806.0,-0.15347164484902115,20.0,15158.448716878891
807,807.0,0.09869061082965827,20.0,15161.063462495804
808,808.0,-0.0827909099180788,20.0,15167.927420139313
809,809.0,-0.27958152266324204,20.0,15171.174139738083
810,810.0,-0.5910515774722033,20.0,15213.859327793121
811,811.0,-0.5910515774722033,20.0,15241.982509613037
812,812.0,-0.3297973083688947,20.0,15258.858170509338
813,813.0,-0.14332497136950978,20.0,15270.998718500137
814,814.0,0.11582714823607865,20.0,15287.22606253624
815,815.0,0.11582714823607865,20.0,15309.886436700821
816,816.0,0.3490698054582672,20.0,15337.070023298264
817,817.0,0.8635775532056261,20.0,15352.616230010986
818,818.0,2.5582671356569024,14.0,15383.782066822052
819,819.0,2.9441561441355475,20.0,15409.11665391922
820,820.0,2.5112823631782204,20.0,15418.118359804153
821,821.0,2.353055098461787,20.0,15441.437158584595
822,822.0,2.353055098461787,20.0,15473.61783504486
823,823.0,2.9483630396486786,20.0,15490.152644395828
824,824.0,3.0629655922196926,20.0,15518.891631364822
825,825.0,2.929454373601183,20.0,15547.83822464943
826,826.0,3.0420941430223007,20.0,15571.604848623276
827,827.0,2.5275863952749416,20.0,15574.300445079803
